G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	Fc	Fg	m2	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	7.622003564188329250e+00	1.933896240759541696e+00	6.676429476439919242e+00	6.678188797148444600e+00	1.000761356558110293e+01	1.661722736142968282e+00	2.366178254242036871e+00	9.606505517237637903e+00	-3.929762650034517524e+00	-8.528238188596329650e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.311601781266908517e+00	6.929268204276025855e+00	6.183525274992584642e+00	6.438608035843731869e+00	2.234820196306648743e+00	3.771249935963733702e+00	1.285239401814805005e+00	3.330957035554481749e+00	-1.237939820920346490e+00	-9.354935957681085767e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.551147183133208429e+00	9.997809964288933315e+00	6.633116746472089709e+00	2.642384000219851981e+00	7.131536293825124773e+00	3.539053955344865887e+00	9.230823557803129020e+00	8.281872034499343727e+00	-2.494458821360726386e+00	-7.039300172951928225e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.351277168037882781e+00	1.447421396651899617e+00	2.883134785028049318e+00	7.344113131212094636e+00	4.591929728330625515e+00	5.618666350666599918e+00	3.452345430002002225e+00	1.479581818951378303e+00	2.642674474158404063e+00	8.195913097063655783e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.636758392247471772e+00	9.653917447417050823e+00	4.571732061914623557e+00	5.042769639632255441e+00	2.156066594574364004e+00	7.999625434614658026e+00	3.409574043926078879e+00	5.796023540667502694e+00	-2.029437692671302251e+00	-3.478076374842944318e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.798094972117342039e+00	4.602695713190243509e+00	1.322948464558391768e+00	6.970628676022215586e+00	2.432776128978051844e+00	8.679458486766868930e+00	3.118473251428545368e+00	1.682433260644225825e+00	5.829624100823696864e+00	2.364511918745726859e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.974817552444959379e+00	8.789759582818495787e+00	5.340352862936161848e+00	8.551972793259249528e+00	9.550273888816827039e+00	8.594171282797768541e+00	9.763873448093589147e+00	9.426794829188869684e+00	-4.204460392145715097e+00	-1.495859018496620365e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.716591329296525359e+00	8.049862361145104117e+00	5.949772859371946332e+00	2.450505295661307148e+00	8.866347376725997265e+00	4.241677598629939538e+00	1.503624867468115767e+01	7.858481522904406269e+00	-6.197984700955061044e+00	-1.279764529650358540e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.063325307962735611e+00	6.113487026164149185e+00	3.110779202008151501e+00	1.179381465940184004e+00	9.103209293136357516e+00	7.209284632833551143e+00	5.620546801522187508e+01	6.954487768028609018e+00	3.926847881076533753e+01	2.565780429286113758e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.662758807623633928e+00	7.681434591414147306e+00	9.678716869911477616e+00	8.041212401034371737e+00	9.886716428586145966e+00	3.897836741433017060e+00	4.784228379002755993e+00	8.406449936057141414e+00	-2.064590001004274811e+00	-1.382532589523655631e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.403296755196235424e+00	8.920969723883057867e+00	9.145545734645628144e+00	6.540610496765167703e+00	2.985770089971857999e+00	1.522030269072205177e+00	8.279741556170217009e-01	6.779253537619751135e+00	-2.521764002512499880e-01	-5.161208258664549220e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.010387645893649378e+00	4.564900972185395922e+00	7.509855476841526212e+00	7.221057811709042262e+00	4.176472084214589486e+00	7.344958666832576810e+00	4.267048954385654902e+00	9.681718380086683950e+00	-4.520397826399990215e+00	-1.664525199917644471e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.681998548359906032e+00	4.023797570534869195e+00	5.852506318228076765e+00	8.614648177781120353e+00	7.090124881841578741e+00	1.017542974563557578e+00	8.500088320318400781e-01	7.449341747208348075e+00	-5.530420983536230572e-01	-5.969381728370246165e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.971157009519970416e+00	7.079099266187244943e+00	8.886283576328397160e+00	8.317074800841261606e+00	5.328695166206185441e+00	4.659952408665549051e+00	3.078133368627228972e+00	9.373007557376894283e+00	-1.679345953386020218e+00	-1.226417718671565638e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.689308584387271939e+00	8.200618005157936707e+00	2.152145871533942767e+00	9.670484364191917592e+00	4.813920387442960802e+00	3.985080785881214283e+00	2.005986413375583588e+00	5.627707911190938717e+00	-9.527023197883390804e-01	-1.313182122459561469e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.965217506930541091e+00	7.879075123702786954e+00	8.132001942359927682e+00	5.767222243142835936e+00	4.269459490308150862e+00	7.278321757312457230e+00	5.171165909156759888e+00	2.083196128349566578e+00	-9.915327888671450651e+00	-9.273336983140451650e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.707955031671119173e+00	8.147198454096470144e+00	2.051121152660865921e+00	5.378698902400719462e+00	6.395912798698118351e+00	7.854885557478981539e+00	9.260924169196840694e+00	5.839643429250061857e+00	-5.055450177321006322e+00	-2.512345534310708572e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.733339708616653319e+00	4.927975049994988588e+00	8.202281472481409708e+00	4.614408182427450100e+00	6.201465613273244415e+00	3.712669092356974065e+00	5.086304065089787052e+00	2.073375666869917033e+00	-1.621157466164650174e+01	-7.967589277951316262e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.729013778014744318e+00	8.419105241350056446e+00	3.438656530010657963e+00	2.397860595128438188e+00	2.528144949981057987e+00	8.384771901910697878e+00	8.408828459798881383e+00	6.351788967020528531e+00	-4.373966040365112384e+00	-1.603478998209568473e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.246432557694649113e+00	2.200382517897637058e+00	8.937174294615294556e+00	6.154655043969917472e+00	5.266267283599991522e+00	3.708995242986502738e+00	3.011888096101321466e+00	5.387623378454822642e+00	-1.202938783965632830e+01	-2.346051252355167449e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.126303344097582482e+00	5.942196628825589855e+00	9.432918246160941322e+00	3.508333244762872560e+00	6.074581061661466386e+00	5.028373578989794979e+00	8.577000757727551772e+00	6.598002639731492813e+00	-5.755681410264856801e+00	-2.835146803140238347e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.678613102103796884e+00	1.068235618664615583e+00	2.396114912229641458e+00	9.286855147334783567e+00	6.044346262248164514e+00	7.420460351927631315e+00	5.005539445592359193e+00	1.157782706918177418e+00	1.744447066627539122e+00	2.922352423994592385e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.306419637564379066e+00	3.902367689147535401e+00	5.181851067709998482e+00	6.263068482317221353e+00	2.909935710464107927e+00	7.374047321715432091e+00	3.244078592826038498e+00	2.873176307621462477e+00	-1.799083204290639060e+02	-8.376617888735520410e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.112549625293526745e+00	4.308286256542984027e+00	9.785742550806283191e+00	6.310631758269964919e+00	7.695875018482636776e+00	9.885222768570422147e+00	1.197524107170397478e+01	5.440651664037264190e+00	-1.281682503200759129e+02	-4.300196587300403053e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.359639544276085354e+00	4.641200448222577712e+00	5.388841210228115131e+00	4.176014633355719319e+00	1.175780101896688690e+00	3.009301227317756844e+00	9.734004889566286733e-01	9.541825283504536515e+00	-9.772031757823326226e-01	-5.457162339078070801e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.503636826799303883e+00	7.256717642229153498e+00	8.739329984582498767e+00	1.436721764951434110e+00	4.225056350614116774e+00	6.932203612116598634e+00	1.989093236531311604e+01	4.505627071012112239e+00	-3.777349379950410224e+01	-1.601561002412835251e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.572259648916467967e+00	4.447727083116356006e+00	6.339971517230608811e+00	1.389482346568066795e+00	7.940749812948073583e+00	6.507785344636776159e+00	4.054740595036568607e+01	4.865154919692974644e+00	1.654721499797997097e+01	1.187330652373198880e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.110794970847793550e+00	4.948136730171519559e+00	4.362833689512084057e+00	4.889262745476727012e+00	6.039403210585523318e+00	9.257094708247073811e+00	1.161963335814827758e+01	7.295245948727886898e+00	-1.471225098168750556e+01	-4.440401681045113236e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.074714142469173517e+00	3.166438831917975261e+00	3.477021774969940360e+00	1.791148559245803851e+00	3.241572618294035202e+00	2.459412430077405176e+00	4.517885780456786016e+00	6.433986011779081693e+00	-5.495139768826399873e+00	-7.073976491794359056e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.624750963075301868e+00	4.373023143571197480e+00	2.774762218577591533e+00	6.533366551628213337e+00	7.339475644383022690e+00	7.715378029023312934e+00	8.784122641290133870e+00	3.668870008890223744e+00	2.336154418569324491e+02	1.177667680278050511e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.478675221260814965e+00	3.009493772342239026e+00	7.832417719630988984e+00	8.971980759941398986e+00	6.093906119694884715e+00	6.097273517236191154e+00	4.209975081069555536e+00	4.718927475094425894e+00	-1.687869157868370351e+01	-1.855134846642196464e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.699069350394831535e+00	1.715842073793879541e+00	4.554411190231241413e+00	8.956046238410610982e+00	8.284221534497252293e+00	3.583392231533967909e+00	3.078631249392294489e+00	2.948763606464976927e+00	1.686893001642441448e+01	1.459648260707099041e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.255303594341809159e+00	6.407573236131538508e+00	5.651237171107491797e+00	6.849906460945774711e+00	7.658962944185576660e+00	5.282235677307504318e+00	5.728598338135975965e+00	9.689559738348197726e+00	-3.214949370848659171e+00	-3.472346647651544771e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.221535926017080165e+00	7.006424729468366586e+00	5.520593288599433102e+00	2.886894562761909366e+00	6.515378976235997044e+00	3.994524371640788107e+00	9.078239030542928134e+00	2.128752558807891937e+00	-2.071721089138776861e+01	-1.312181539132928378e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.185722057993759293e+00	6.574486058310836434e+00	6.286819234288882896e+00	8.748834621072656859e+00	5.361667562898911221e+00	6.162161780676864709e+00	3.752178249997703219e+00	4.386487830238118057e+00	-3.217306139929202669e+00	-3.474803198687294525e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.668627612878446076e+00	5.151922342358350448e+00	8.760667233989988034e+00	8.913503306977645479e+00	2.141644988671933536e+00	9.028761968736120025e+00	2.276472343722837355e+00	1.322581398364751637e+00	3.314351141423703684e+00	2.256082578169182398e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.837543850632870956e+00	4.431193560959163058e+00	9.816246502414891495e+00	2.689430716578151248e+00	3.380483149178240776e+00	6.180308379370928584e+00	7.374148891894843239e+00	2.949903944626099950e+00	2.107321443848233571e+02	2.945572647471337291e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.883575578041716270e+00	8.834063431012443957e+00	4.645548435745137539e+00	7.663507518045373779e+00	4.767999929171475415e+00	6.733483216028241181e+00	4.177209676039130848e+00	7.948243536500125828e+00	-1.874384575193541069e+00	-1.578875473557542364e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.221276653041106997e+00	5.608178022632444915e+00	8.410591824354840540e+00	3.596242577256152817e+00	6.320744223633698589e+00	5.654532337738849890e+00	1.015032322386453423e+01	2.811665221062209952e+00	-5.049173433555426982e+02	-1.631737836657184744e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.780543063279413474e+00	5.339814036156179888e+00	7.779069229115347817e+00	8.160567228711741450e+00	5.540748212288852059e+00	1.480308511973943864e+00	8.380693645873874553e-01	1.719011815210091942e+00	-8.714838936111183321e-01	-9.910636093396886892e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.823823793102852253e+00	1.240356044921256951e+00	6.160946242401748485e+00	9.934763896195752508e+00	3.541440637328375995e+00	3.187437262412131211e+00	1.003456304284369160e+00	5.333774782284251614e+00	-1.231110670233021054e+01	-5.316118128761633699e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.377975736947590235e+00	4.079784571319308384e+00	9.533439837661676464e+00	1.333095371221337588e+00	1.157366356092959236e+00	5.486766094448346287e+00	4.528453897747310997e+00	1.022857614308227303e+00	2.825018933670223387e+00	3.234857344753199193e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.163546934085512241e+00	4.470262641289236782e+00	2.802383787778728319e+00	9.028779782588292946e+00	5.586709095145113935e+00	3.749096967313064077e+00	2.228415583991599114e+00	1.733631814382205372e+00	-8.488126722536598834e+00	-5.588995947382581164e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.597524081129263696e+00	4.592147522543830185e+00	2.100203381382893308e+00	6.612920785900073817e+00	3.581799552060945580e+00	2.496193949094769771e+00	1.501409223358628919e+00	8.151802508321148721e+00	-1.423122035273929331e+00	-2.889831311981878770e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.242950332375531985e+00	6.248267221779936875e+00	8.657533438670110826e+00	9.750170158159923162e+00	7.619587546516698673e+00	5.553477055124048434e+00	4.195286739369761264e+00	8.018056178706208570e+00	-2.680127926495770030e+00	-2.011223370508342256e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.389657242203853116e+00	5.842247584276933026e+00	4.963103091871504446e+00	5.212497015728412286e+00	1.197197194558899946e+00	3.949099028071322071e+00	9.587093309158704058e-01	9.249878455463852234e+00	-1.008579843872021042e+00	-4.830749212118421454e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.504050688308970152e+00	6.443087218371831071e+00	8.672781654511910077e+00	8.580147058677688676e+00	6.212549369915384645e+00	3.263211969386202949e+00	2.307509909696966233e+00	8.665429191101221562e+00	-1.518490662626849064e+00	-9.324151517301089598e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.478711829236190489e+00	7.900593391892750894e+00	9.053288558425251153e+00	1.566423176839546683e+00	9.548173426842344824e+00	5.175386550959815146e+00	3.137297422262236068e+01	7.076651416466232192e+00	-2.435182791499747168e+01	-4.642327715222138096e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.538890798248925051e+00	8.302919944818025755e+00	1.578268297653089736e+00	4.026645036546718792e+00	2.671736130100544226e+00	2.185091313526152934e+00	1.325518109707240377e+00	1.404060534976930175e+00	-8.338932006943610142e-01	-4.796984030460261117e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.737733206106364392e+00	7.455726395946993712e+00	8.931172270457457429e+00	1.615609391208735257e+00	5.196181347837891984e+00	9.355432935772926228e+00	3.073384981067821187e+01	8.068172766111645799e+00	-2.830986498803074980e+01	-8.968148823362250255e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.485144533497695818e+00	9.581796482914654689e+00	5.022068006230751003e+00	9.782368764798412997e+00	1.818285766683430671e+00	8.779435859042184376e+00	1.539807631494031215e+00	8.549355818799407203e+00	-1.305048622820194293e+00	-1.617999120816832459e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.873936335382950347e+00	1.190300176571009949e+00	5.540883964265646000e+00	8.371420166290151954e+00	6.606633226966668992e+00	7.439385031445651109e+00	5.840480606068076952e+00	8.197396975742936576e+00	4.247932898471525931e+01	5.226982938883323726e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.441231547599062024e+00	2.766543892321438047e+00	6.686048257219963986e+00	8.791575546634856408e+00	5.931894926523593625e+00	1.964042289731265489e+00	1.210921668386140349e+00	5.687443016844690113e+00	-2.358632633956212032e+00	-1.278423129562936822e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.173491854258140954e+00	1.090014969117442778e+00	9.241284359211018540e+00	9.580339744534045465e+00	4.730885524851944801e+00	7.934670837855421155e+00	4.067599596969725617e+00	3.077208549556655459e+00	5.635273078056328266e+00	2.408568680195587319e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.351787737596128913e+00	6.826297911819435349e+00	1.225664964142292757e+00	1.731328210490760577e+00	5.620931328115069903e+00	8.321949578872004594e+00	2.669382387712181171e+01	8.555669321718708531e+00	-2.221208927510116737e+01	-7.826945708381025213e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.362941127484523562e+00	8.993035189714424504e+00	5.214083876592225053e+00	4.344883134096447996e+00	9.094580291049098264e+00	7.840525947856223254e+00	1.605745161764647833e+01	7.565245639855000981e+00	-7.040541777790696010e+00	-3.807330047600806466e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.855010277505595440e+00	3.193085743842827728e+00	7.242650199324882188e+00	1.671550396295432783e+00	2.806315470315544847e+00	2.096162658813216950e+00	3.531437265552487048e+00	9.760170201516830346e+00	-3.350129240928330532e+00	-2.804497341911655450e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.414485797832356173e+00	9.346845615403497121e+00	7.484826049132877301e+00	2.907220454901860762e+00	1.195337709630249545e+00	6.849542917910115492e+00	2.833067923837676361e+00	2.494796746803706000e+00	-2.310487881735721505e+00	-4.833957268552426711e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.372863470745462777e+00	1.555902499818455409e+00	7.164772383672761258e+00	3.121730169305891867e+00	8.803628899275405928e+00	8.585168739892482748e+00	2.432761612744416269e+01	3.107335065737087731e+00	6.005618949971409215e+00	3.299636584828800956e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.430816841723968835e+00	9.376894160243002929e+00	2.241903012528158268e+00	5.237386843298409644e+00	6.202096258832058062e+00	6.187498928527235265e+00	7.359693006744850052e+00	2.897252775839559202e+00	-4.366461779058399273e+00	-6.394639577033866829e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.691190096551670408e+00	4.098098347760013915e+00	3.745843606856907648e+00	3.420231961263232812e+00	9.082222532718537522e+00	6.790448672066417224e+00	1.803152804339912052e+01	8.084047138982205283e+00	-3.839724221543843186e+01	-6.149364679563127822e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.573969541993887944e+00	1.947535300458269614e+00	4.204250553602570939e+00	1.969914912287625164e+00	6.289593280062311997e+00	5.129880895382255446e+00	1.707298920216372196e+01	2.659004727515930533e+00	6.021702627303691102e+00	2.279342948567017135e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.555222673291929425e+00	5.357624671127450888e+00	8.279724473422358955e+00	2.576103656632408700e+00	8.272452203234019308e+00	5.753733525574352470e+00	1.902518590432772072e+01	1.583854912487134836e+00	4.443023920479717503e+00	8.227511177256408459e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.274122635513919022e+00	3.320515683079275693e+00	3.382664446924499746e+00	2.250420368457280773e+00	4.863148645521317981e+00	1.273581439820559602e+00	2.802406335518316638e+00	1.000791246640443255e+01	-2.233058883774825976e+00	-5.015893565161783307e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.685436772548550621e+00	3.548198057391675153e+00	2.823425944696317913e+00	9.713485221306424222e+00	7.603185635904787354e+00	6.720294426236048224e+00	5.382016700147965516e+00	1.279908606880585831e+00	2.721495662979122265e+00	2.647927513118266418e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.446439190431216826e+00	3.765272451191135072e+00	9.688394487547444811e+00	7.827916416686172774e+00	9.158221920349578937e+00	1.712925044652709783e+00	2.030414942614769291e+00	8.460812537842860692e+00	-1.773617252653180820e+00	-2.140401494924207171e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.509805436394652478e+00	8.202238636348260670e+00	1.067419332087972128e+00	9.715181988147302050e+00	6.104790342474985643e+00	4.850942837044487810e+00	3.005619130450742027e+00	4.343292821839586537e+00	-1.662809931071676628e+00	-2.775314611058644232e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.818367590261035005e+00	5.798595492179355659e+00	9.877562769275535004e+00	4.945431060794050815e+00	2.678714646552193823e+00	3.671090169131024261e+00	2.040117803950295627e+00	8.608139875670435259e+00	-1.463224836328104184e+00	-5.696758223974875079e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.266940183080883742e+00	3.828123720108899342e+00	7.052802734820168951e+00	3.528821594681193830e+00	3.380677151169644290e+00	5.905982434687442328e+00	5.713086598997503707e+00	5.963961791104432919e+00	-9.646251072282543859e+00	-1.485333416247060967e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.926202234872651076e+00	6.459451540153733795e+00	8.405236743634807439e+00	8.238561661920849488e+00	2.743240853755153807e+00	2.183828820854973429e+00	8.250728599065951796e-01	9.055566338493834522e+00	-5.392859009022494821e-01	-1.316338276842662580e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.000620860642753485e+01	7.454476946230822243e+00	3.642410741506646232e+00	4.029542004208485295e+00	3.266241274587674770e+00	7.163874587622631296e+00	5.926676303868378071e+00	9.342059683589724273e+00	-3.256151850543945070e+00	-9.703972052786777880e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.916729253741123351e+00	3.476450551421719215e+00	1.108365922611631582e+00	3.725789095389355321e+00	3.669612290004945265e+00	8.091443675101793076e+00	8.195930790753118700e+00	1.024244352312651207e+00	2.057310562006983368e+00	5.204179710040817142e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.990433812492223176e+00	4.689296604690910364e+00	7.650705656557479806e+00	3.046413908069941279e+00	5.883384494700091949e+00	2.576397787262493466e+00	4.885220890088402435e+00	1.734395561525535534e+00	-3.014051094339052739e+01	-6.359948879265913746e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.494452367823893013e+00	2.030000807150452502e+00	8.503465696694844311e+00	2.159132771635642101e+00	6.272228925793565502e+00	1.904405313998454474e+00	5.648563556282917730e+00	3.192091824756580376e+00	5.753540688910047862e+01	3.115277933474940042e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.563069356267005716e+00	2.765311071241348007e+00	7.739365253447477500e+00	3.304088450285783463e+00	4.759641896552974316e+00	2.343134039115603695e+00	3.480137491661350779e+00	7.053632759508777994e+00	-4.979400609581275283e+00	-5.716101830552546836e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.200131093323873355e+00	7.100699918555089418e+00	2.309094684273157227e+00	4.225737148303466917e+00	6.462002523218960626e+00	8.903070480415584242e+00	1.383994682014773225e+01	8.990064417470037483e+00	-7.892041944772780759e+00	-1.064135560340220792e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.075416562437605528e+00	2.667626797483200196e+00	7.806122331544638193e+00	7.086960862948600059e+00	1.765408969892072744e+00	5.601451514510638496e+00	1.465934328695805311e+00	5.108980802168092694e+00	-6.862349978242006543e+00	-3.151398299890166754e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.133603311202130648e+00	5.834365827908601254e+00	7.984640956216450647e+00	1.674079248526557873e+00	1.837807968595971397e+00	5.303686045785809711e+00	5.826600932251871257e+00	6.457164242744717342e+00	-4.397595323888699781e+00	-3.337652809483987681e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.587543321894276716e+00	7.425360158210914108e+00	6.905398184324382349e+00	2.869579021330395552e+00	2.589434162863742284e+00	1.997936451181146822e+00	1.686411472860068095e+00	2.755247383642678294e+00	-9.068835061555727828e-01	-3.724463419250218177e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.495627037845512319e+00	1.945178208615854221e+00	7.825366924779229016e+00	8.302040750861303664e+00	5.723091967048778095e+00	6.803888290437690500e+00	4.583988832275862180e+00	8.179845325240824749e+00	-2.874716171100495643e+01	-8.619537550594178299e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.046842084321285338e+00	6.102076190830017843e+00	8.679937655456811285e+00	2.449766678250298035e+00	2.993556049818824505e+00	8.810440092393072575e+00	1.107392476897326361e+01	9.683532591982388027e+00	-7.617188711926488942e+00	-5.172587649250402109e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.994589703229594058e+00	3.262745813609574164e+00	6.529937737969555123e+00	4.052126873628998815e+00	3.433616430254496699e+00	8.390626547307215688e+00	7.383823833313337914e+00	3.376497207273619683e+00	1.764300632517746337e+01	3.931950560856511601e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.546972222261719487e+00	9.715392025442719515e+00	1.805136918109964350e+00	8.789787743855292490e+00	4.627349234806734657e+00	6.734682129998150302e+00	3.431076694662074100e+00	5.451332873065080520e+00	-1.418269814101249970e+00	-2.616962691819712106e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.300039979757096731e+00	5.383413341435942634e+00	5.353680018666338469e+00	2.343177871110331267e+00	8.277947637278847637e+00	1.627712710687496234e+00	5.885922949398692872e+00	1.737799858802580699e+00	-1.195068884556712163e+01	-4.727921232681555352e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.113219218879897721e+00	8.225314640530045907e+00	1.664783408031080381e+00	1.749075192055589811e+00	1.084047410705688330e+00	1.982875908284043920e+00	1.231373265875211898e+00	5.936050188087914847e+00	-4.759923769048511888e-01	-9.738740401211446240e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.934834114299968100e+00	5.894061072330639917e+00	4.714640337015759464e+00	5.318605876602928717e+00	6.874934873057814144e+00	1.403755843105450651e+00	1.911005653774539015e+00	5.467653823460987716e+00	-8.107853640800257722e-01	-5.352562171794899903e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.741819111502604045e+00	1.317210509398861973e+00	4.718327661992135269e+00	3.778442862909467070e+00	6.925640486640211257e+00	3.321722708902026699e+00	6.357127407940172503e+00	2.389018622634365041e+00	5.771993778852530177e+00	5.040674589879522216e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.964404297298045776e+00	6.753243690492364948e+00	1.637368597114942981e+00	6.078650202918399081e+00	8.092520046511257448e+00	2.296131235284648131e+00	3.073017038110386956e+00	4.992017390790192799e+00	-1.534040416971116150e+00	-9.853012327227714806e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.731480307514924988e+00	9.569326624640696721e+00	4.183169386658882161e+00	8.183607444556253441e+00	9.429286827298435369e+00	3.438600670355926869e+00	3.784921065841274856e+00	4.018493897582381180e+00	-1.202852033302748591e+00	-2.220817584697855196e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.639839374456128596e+00	6.426466304587017397e+00	2.030402718178593080e+00	2.279839475223846446e+00	1.207810090252473545e+00	4.443632851728426481e+00	2.198338450909234520e+00	5.681104388992737064e+00	-2.033405635635057163e+00	-3.813730139805492136e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.871457665286603067e+00	8.326917816229842728e+00	8.281379116844208355e+00	6.236017757204130874e+00	2.391501106531859655e+00	9.507597030159113061e+00	3.677025417723492229e+00	6.268080710734917460e+00	-2.752069325712288350e+00	-2.891516129943322966e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.080076079194592253e+00	8.876441213008753550e+00	9.519508374968646436e+00	5.601158497577592321e+00	8.927613225252249762e+00	6.497878018694978053e+00	1.049242050612268251e+01	1.053079388903442437e+00	4.171219288415884741e+00	4.165410414002087691e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.838953823188589354e+00	3.106269642397870179e+00	1.717678145438526816e+00	2.234581783280646494e+00	5.167183072683581457e+00	8.460911214903669375e+00	1.893169051019597049e+01	7.877717600492971428e+00	1.025293311766501461e+02	9.216525708234108549e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.556207124063195835e+00	2.910742257102472141e+00	9.575401305818024511e+00	6.635952220112105060e+00	6.118371494113884701e+00	7.526069279176303084e+00	6.753161369282539184e+00	7.422612409442088222e+00	-2.088290615187446164e+01	-1.121675974963168159e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.134781103584999062e+00	6.549299777124963029e+00	5.723618352942353660e+00	3.504627649286991886e+00	6.971891322493635634e+00	2.087291618041663632e+00	4.158954741608138939e+00	4.232863071387497733e+00	-2.174939665645383879e+00	-3.654614093492202187e+01
