G	c	dx1dt	d2x1dt2	m1	m2	d1	Fg	Fc	d2	p	W
1.000000000000000000e+00	1.000000000000000000e+00	7.715702094231763120e+00	1.968017214515071611e+00	6.611125794807865219e+00	1.536324880941028592e+00	6.717980892853057107e+00	9.974669989181338181e+00	1.614292572837146889e+00	1.874977809554196462e+00	9.537399436162242949e+00	-9.386802869870035693e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.252950949944033887e+00	6.909750669040368720e+00	6.114922706528814089e+00	1.507346754284651480e+00	6.384191731829756300e+00	2.219036737692267280e+00	3.864409666884225381e+00	8.111551193651285629e+00	3.413684101082422817e+00	-3.844716114002823701e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.654149069606056344e+00	9.987405525133540962e+00	6.580815111662237094e+00	1.533697129244661950e+00	2.611790832601369683e+00	7.066345052530573767e+00	3.393857836382817350e+00	1.689752471263431755e+00	8.310347021546030888e+00	-1.483057473507387556e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.382620786762860376e+00	1.441192991477399543e+00	2.809025347135303718e+00	1.170606368360046279e+00	7.343525471878320054e+00	4.565640997648581667e+00	5.551771325143987745e+00	8.064212287739930929e+00	1.495139687956561492e+00	-1.544495854260026988e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.582186691997944816e+00	9.793027281389319327e+00	4.555837395230575737e+00	1.389757568924720132e+00	5.099395025950593130e+00	2.194876570348770262e+00	7.985707047670911329e+00	7.991817399234717456e+00	5.845279455215826481e+00	-4.003778431006948608e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.819518719321472133e+00	4.658434762631215698e+00	1.365567739161199778e+00	8.089414954334740449e-01	7.011165593230940907e+00	2.431556860464411329e+00	8.723255464693247418e+00	1.097129925783628046e+01	1.634567281280602469e+00	-1.411541650866839177e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.020970305515888299e+00	8.829803957098198097e+00	5.281229438958134459e+00	1.450231146100513735e+00	8.529845707264811949e+00	9.548601049044194156e+00	8.607302832247199831e+00	8.098747820853459345e+00	9.408619617113139100e+00	-5.513052903772994568e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.665922444093419941e+00	8.038381715647417991e+00	5.882578810603572350e+00	1.495156887214822650e+00	2.525429885430232613e+00	8.917476507503446115e+00	4.241033606828438884e+00	1.617959353591746474e+00	7.893600841014289493e+00	-1.229835534645241637e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.105076045087504566e+00	6.095344751262247840e+00	3.050965866419266703e+00	1.206942522971037324e+00	1.170292946621906749e+00	9.172448182163835284e+00	7.185533521380959243e+00	1.025910262143122642e+00	6.922149400433323940e+00	-7.346200875720880674e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.729130937385047417e+00	7.657675963119762841e+00	9.674315514148823070e+00	1.656574681328819132e+00	8.002309221340375700e+00	9.922821572909855448e+00	3.820386439573688175e+00	4.441945968957129232e+00	8.421093744440549145e+00	-4.567581032303163511e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.390793245287694324e+00	8.906515234748496823e+00	9.186884701831818489e+00	1.644490753885859524e+00	6.481966597089954263e+00	2.878241860131109053e+00	1.562118004499116530e+00	4.538864395240876703e+00	6.822581048581958463e+00	-4.050717650125736213e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.018155642347139178e+00	4.636940502110581619e+00	7.502494812460279938e+00	1.578300138219547177e+00	7.292583426431010096e+00	4.203338520263597999e+00	7.323481402419552033e+00	9.273564433392659012e+00	9.713267899300653596e+00	-4.193368474710413807e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.752220547605846335e+00	3.946570012134824612e+00	5.807156610259388785e+00	1.489426604489729300e+00	8.551155520457975001e+00	7.022441031578863679e+00	1.085581325917108986e+00	2.291499779258088676e+00	7.418596296426088976e+00	-1.233163879696810170e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.938341444545178760e+00	7.013694146058493395e+00	8.829588338433904227e+00	1.631880258945240580e+00	8.226334804601798112e+00	5.358464803083835548e+00	4.674682271747268025e+00	7.671702418618997044e+00	9.315559343904203260e+00	-5.698008108822069744e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.658765935275377190e+00	8.275875603133654224e+00	2.184920858912993147e+00	1.041902024010472827e+00	9.651865888063060339e+00	4.762266647219540516e+00	3.962185200057892320e+00	8.770038815772005947e+00	5.657425457449183348e+00	-2.516123467333822816e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.987496428107074387e+00	7.866538936086786116e+00	8.119601934728388315e+00	1.602022344260612519e+00	5.815303033421371559e+00	4.217999531836092331e+00	7.235202531709641782e+00	7.345362425064653422e+00	2.045932153225781480e+00	-5.383704326575573305e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.728396501661414675e+00	8.176813347948982624e+00	2.119481095351482214e+00	1.029897047114994191e+00	5.402925421340365908e+00	6.336876632480316296e+00	7.898685424071870465e+00	5.991449808669249144e+00	5.751979004994590028e+00	-1.915388684703171975e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.708808644927375830e+00	4.918592750572321926e+00	8.160098012928864719e+00	1.605970256802072171e+00	4.624028153939753416e+00	6.181655802880203332e+00	3.730371479152268854e+00	3.476427961573595127e+00	2.145218807510278936e+00	-1.979734282684743505e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.670826227679970799e+00	8.364786192873191695e+00	3.483713659756127790e+00	1.271942268923214714e+00	2.372401598454414895e+00	2.454892138933777890e+00	8.304243612997451507e+00	3.679107593510396068e+00	6.334707843438340369e+00	-1.427359020752809045e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.255149234516268031e+00	2.078947552511114072e+00	8.889203963500742489e+00	1.635017290926446210e+00	6.149646955776463031e+00	5.252081924988837969e+00	3.649848336283125771e+00	5.042921987634873204e+00	5.340340184144142910e+00	-1.745384997016367379e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.093402272271861264e+00	5.900373471010692761e+00	9.505505649886515585e+00	1.651116457098383172e+00	3.495796485171947410e+00	5.985555288387792494e+00	5.016384804275924481e+00	3.195292436369266742e+00	6.604217163012273240e+00	-2.332332114382301427e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.641688799223741668e+00	1.054046324927543798e+00	2.350636483792658105e+00	1.079272064264628961e+00	9.295255926621688758e+00	6.131031183439904275e+00	7.537975091650903181e+00	1.024342301576026415e+01	1.091005676973956229e+00	-2.389531059926349315e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.252799057460473264e+00	3.925640576902697187e+00	5.163898096001889648e+00	1.442718152043882984e+00	6.245044293296671434e+00	2.884547256622587597e+00	7.242727301859460454e+00	8.929930692634533429e+00	2.752344598634958395e+00	-2.533695704718506931e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.107007297382851974e+00	4.288264293938799376e+00	9.826105418766703181e+00	1.663330150474782831e+00	6.333907836712860728e+00	7.682800243592366130e+00	9.876007821563977274e+00	7.134013144941127038e+00	5.420826995608301502e+00	-4.399911892936202662e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.403918699208816179e+00	4.569530461369444296e+00	5.349715125551584016e+00	1.456521782664817577e+00	4.191088102041856445e+00	1.232842064663356663e+00	3.024650877188365783e+00	5.960223906860472098e+00	9.566692282452857299e+00	-1.716146409561209225e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.525702787309268338e+00	7.257904616664473174e+00	8.775874199540348641e+00	1.625976370020770556e+00	1.468501904342354614e+00	4.197600153209521956e+00	6.960632665596151902e+00	1.827049405024334439e+00	4.456883832907606369e+00	-1.512187405280691905e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.552544312350285338e+00	4.500958607429580205e+00	6.305639579160733810e+00	1.517774964703657581e+00	1.292174666847407671e+00	8.027820932579990298e+00	6.487224447769944113e+00	1.148880637877909727e+00	4.832842424140379123e+00	-8.493946087475886486e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.016904998743951793e+00	5.042564792008938923e+00	4.381119202246149591e+00	1.371241838962392823e+00	4.805842359331122360e+00	6.073882138762348504e+00	9.236876323925606869e+00	5.798158638410737531e+00	7.429561430110710241e+00	-2.250344671483159686e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.099172568050830634e+00	3.146842261912100813e+00	3.572613680110201084e+00	1.281851241870751723e+00	1.766506217092349784e+00	3.347920240789744373e+00	2.410608252976423671e+00	1.468127372599902447e+00	6.433672620443519286e+00	-4.378393631181113221e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.572611483748459271e+00	4.366795593437344358e+00	2.837279318990919563e+00	1.173028630796893346e+00	6.457391115609325993e+00	7.250564206724662064e+00	7.765989218401801786e+00	6.679788148447869389e+00	3.683088879499397450e+00	-2.027283330772660861e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.502601049443303971e+00	3.052917837882884289e+00	7.854456346008377388e+00	1.594585681131570398e+00	8.924168525674163632e+00	6.106214034858387762e+00	6.112398315865477549e+00	8.938086640879213007e+00	4.692943695062824716e+00	-3.504249212179193478e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.688559849552833114e+00	1.666794672832077939e+00	4.484556937347133676e+00	1.384196610951370365e+00	8.950664709993979784e+00	8.165764410028694797e+00	3.469756721325007121e+00	5.335940658622218002e+00	2.969644178258570300e+00	-1.721316075915376018e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.172967826905076727e+00	6.432658326673778681e+00	5.599888577607313067e+00	1.474259552888788960e+00	6.936399477736627794e+00	7.616352442275391432e+00	5.266559343990959263e+00	5.675683372313391928e+00	9.691353378543908548e+00	-3.122401008163618599e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.182586843546377331e+00	7.014094240651899348e+00	5.433309278577712398e+00	1.459912682077906920e+00	2.905695481632434962e+00	6.490267023487523268e+00	4.008309974752144456e+00	2.208152694753449996e+00	2.186149897173883083e+00	-1.239074950266641792e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.253985363260007091e+00	6.580268727371900717e+00	6.194884207089808470e+00	1.508439573784580379e+00	8.759848574639638841e+00	5.392871216717767702e+00	6.210273658126153506e+00	9.379618744393138030e+00	4.339767443396797653e+00	-4.932827370717005806e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.705533767790695210e+00	5.175519070351845663e+00	8.789885913709923670e+00	1.629498973224827063e+00	8.972318552423772076e+00	2.194408517956805582e+00	9.005651039063753416e+00	1.443647335163684176e+01	1.226820110688234378e+00	-7.336493752585221273e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.772145783014394738e+00	4.416352636389049735e+00	9.824570293156574152e+00	1.661484896168861969e+00	2.774337406223030822e+00	3.357126109711392470e+00	6.123849092392762650e+00	3.576495720460340699e+00	2.994159207380870935e+00	-1.996613626522693323e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.871235026427314097e+00	8.772254945673015669e+00	4.675683695325592915e+00	1.398791261585038859e+00	7.637059651579020780e+00	4.772312049898688180e+00	6.682642062093849589e+00	8.905152354534264347e+00	8.023893464479513682e+00	-4.558923105195613061e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.295246481617609469e+00	5.671540822889125977e+00	8.443623337816651642e+00	1.614786183036257095e+00	3.572863637527146086e+00	6.392743392977934036e+00	5.672123313547860590e+00	3.354051079583553641e+00	2.815598481379538054e+00	-2.195956492908869393e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.825919092748724992e+00	5.307886338233200441e+00	7.876662845446472438e+00	1.594155694142898705e+00	8.226243857070739907e+00	5.619299491796290624e+00	1.456498616534367851e+00	3.396899270113203695e+00	1.723022711698718901e+00	-2.075214865268217750e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.784951099168353039e+00	1.237957624088981579e+00	6.173471947378531333e+00	1.509640520513099382e+00	9.971271579947067920e+00	3.586405868676230568e+00	3.099228202777514429e+00	9.230758140569125914e+00	5.267813956775301953e+00	-1.719273190846889179e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.329372242223175959e+00	4.071537531983281610e+00	9.609823623506350998e+00	1.656225329162339666e+00	1.279948486722613410e+00	1.065303632815949531e+00	5.429182613877210350e+00	2.124617910751504191e+00	1.088997901401548507e+00	-1.096689045041431001e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.163930655594707098e+00	4.433157853116657776e+00	2.791100873284509731e+00	1.167668469795428043e+00	9.084655596815730760e+00	5.469174088148242241e+00	3.788846005177099574e+00	7.434289562155830922e+00	1.761159758052684765e+00	-1.915786907442956704e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.465713196333682689e+00	4.580362163336195280e+00	1.980256728214978112e+00	9.980523943995243119e-01	6.606945006165092948e+00	3.561788504112590292e+00	2.638772565964036421e+00	5.614644730271992401e+00	8.263657315312070040e+00	-1.029484490590785981e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.211833129835239831e+00	6.218453872970343355e+00	8.675652526292882527e+00	1.624233389551927864e+00	9.767811210255516130e+00	7.615631506354625380e+00	5.540194269841351549e+00	8.219693413313658326e+00	7.938429777373235297e+00	-5.923776014273665851e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.401346147823286259e+00	5.802604494931894230e+00	4.947098967273412917e+00	1.425874059125723958e+00	5.185436399902827453e+00	1.220541096875859655e+00	3.911638501377054933e+00	7.921462826620112807e+00	9.241840841775960769e+00	-2.562839746867344388e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.546479399859842729e+00	6.477473268189200439e+00	8.605389905675631113e+00	1.623514052528503004e+00	8.630634980525165645e+00	6.264127770258563821e+00	3.328269246805539261e+00	5.981185159555995945e+00	8.680694105804690253e+00	-4.309929198251513753e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.532106538927431316e+00	7.886171660335730138e+00	9.037055441288050162e+00	1.638570620885104745e+00	1.569546074738838115e+00	9.481972966792552526e+00	5.178563977904829585e+00	1.109275439437419575e+00	7.157378144772988726e+00	-1.191026364962278166e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.526536135320272436e+00	8.318598858286541997e+00	1.555812935201370095e+00	8.764686268615606846e-01	4.018840426532095833e+00	2.570863860600224093e+00	2.193372152621295701e+00	3.710136828912273810e+00	1.469129907024610660e+00	-7.126071532084057480e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.756033502339845676e+00	7.456836545954664608e+00	8.951513645953143694e+00	1.636225653259247625e+00	1.601767416035701386e+00	5.237128056055359693e+00	9.363144989948654739e+00	2.053850939091506067e+00	8.041435283478067575e+00	-1.903279461871719036e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.383918154198028105e+00	9.593277014817672921e+00	5.025898146706363256e+00	1.431812505314729256e+00	9.768860441374352277e+00	1.824786986524540744e+00	8.801618388250004088e+00	1.620019883286829554e+01	8.613621427464025260e+00	-8.463489166802609134e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.791397360748575807e+00	1.165887383654155007e+00	5.594350210361334952e+00	1.472320686448593152e+00	8.352315137014459268e+00	6.632471152844042095e+00	7.373793099023685294e+00	8.794573161062606559e+00	8.199818560806919621e+00	-2.675909204387801879e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.398124734096185984e+00	2.754413135901695231e+00	6.637041576896028694e+00	1.536984631014625347e+00	8.677384288835710890e+00	5.951499003494594930e+00	1.958290550824173026e+00	4.291559955672060056e+00	5.582390994104132531e+00	-1.596517911885175920e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.235003451482835635e+00	1.065106951237058563e+00	9.345736720895700955e+00	1.646855269929427878e+00	9.446806148762476596e+00	4.669413865103839711e+00	7.976453733126196433e+00	1.191415273454008350e+01	3.098846514516975237e+00	-3.276679825484366688e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.390889983617767278e+00	6.830059111117810389e+00	1.179837870782062259e+00	7.396607124598866267e-01	1.768661697454454895e+00	5.683309504175231730e+00	8.270934012625096088e+00	2.093019005663001586e+00	8.613882077788801439e+00	-7.112509660660295197e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.290158971926944176e+00	9.076810117079785911e+00	5.295927614754351254e+00	1.449790301770213397e+00	4.467448074779110101e+00	9.074567495903629322e+00	7.909449507458833573e+00	4.171923285261934566e+00	7.535127921576271426e+00	-2.925084527118684719e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.877762733705697684e+00	3.200271515247143039e+00	7.187694932516666135e+00	1.564679912787104721e+00	1.628612722689382508e+00	2.761865636827871118e+00	2.032855642309492339e+00	1.397194945022110835e+00	9.824011926890035440e+00	-5.895483360136720563e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.354127294142994042e+00	9.350119848506761144e+00	7.515325198707007992e+00	1.579687670587072379e+00	2.894457124755950517e+00	1.197715659769117424e+00	6.791258257717900371e+00	4.927393103461430002e+00	2.396276815737742538e+00	-3.667457116034337901e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.351844791847354621e+00	1.533664455806126314e+00	7.224216560374236984e+00	1.566807298020969297e+00	3.062644456952823724e+00	8.754363962395158794e+00	8.507486082439188024e+00	3.030821264725535258e+00	3.037643014730451618e+00	-1.689687810652451674e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.418843990037990110e+00	9.404737313560648460e+00	2.202166198338635361e+00	1.051726222323216442e+00	5.220270898017712824e+00	6.196412120982510707e+00	6.183364510713752260e+00	5.219413535106019353e+00	2.904097314113452732e+00	-1.826343138097982433e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.733668931174973338e+00	4.151888055187137994e+00	3.694097678917892313e+00	1.298646371351340534e+00	3.420407987784866766e+00	9.016818985834460065e+00	6.827183601638846966e+00	2.946496378891621859e+00	8.137456735301952904e+00	-1.325397375048765412e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.583493823705838466e+00	1.908433782364302722e+00	4.240885742984027651e+00	1.357774237989999078e+00	1.919552171895099857e+00	6.368461784214270338e+00	5.119398528103505264e+00	1.709075701243661927e+00	2.685080613639334590e+00	-7.795566530919035131e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.550122143366010619e+00	5.377109368457472449e+00	8.238817625064294603e+00	1.609672376790943993e+00	2.508088509946120759e+00	8.288693167996555644e+00	5.760159371976795839e+00	2.050439294812699931e+00	1.595247710359841253e+00	-1.420360969456698967e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.224833231408805290e+00	3.308686547973448633e+00	3.507827033621555568e+00	1.274303315289190275e+00	2.324306819457703899e+00	4.860888647361816695e+00	1.308835388351906603e+00	9.833313332168208687e-01	9.983854336730630052e+00	-2.947405240036460583e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.745293499738344245e+00	3.566419606833779898e+00	2.888382943468871478e+00	1.183622140492281316e+00	9.756287915006591760e+00	7.747515560280946012e+00	6.750129549016594233e+00	9.095537150925505188e+00	1.230392983020411668e+00	-2.625539240953700073e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.458736369807581035e+00	3.757140697089202064e+00	9.622255263546490411e+00	1.653151614094825250e+00	7.834305901441030784e+00	9.223228784550180137e+00	1.737467968950233699e+00	2.474181051901695572e+00	8.512978085343616996e+00	-1.805483911495103655e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.507972505246799377e+00	8.231672340623067186e+00	1.085032677127824252e+00	7.007842745474703872e-01	9.705369324908998507e+00	6.149083450000739859e+00	4.924300197357369235e+00	8.619583258127246239e+00	4.288980822272831617e+00	-1.967304069463077099e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.780247496528147622e+00	5.849363330908731839e+00	9.984744698297024712e+00	1.664066806653996089e+00	4.958315059924624180e+00	2.631747544672864869e+00	3.635275619643421052e+00	5.763280087369907712e+00	8.570282287910895747e+00	-3.754578633813235911e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.316119779294623982e+00	3.801836991837924895e+00	7.087917352705931151e+00	1.561792259438210762e+00	3.507756746424989913e+00	3.427106035264710915e+00	5.912445426182517672e+00	4.447449400644932105e+00	5.989876589312847166e+00	-1.754625084845898186e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.000575544422779117e+01	6.492487374683874712e+00	8.452321511487633998e+00	1.617368505755258257e+00	8.185773879384543150e+00	2.784598283760741921e+00	2.202551378303382990e+00	7.223834684195754363e+00	9.114429959201043374e+00	-4.442787665904735377e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.962451896030501075e+00	7.438282247539082626e+00	3.644434399541134795e+00	1.291965092636526258e+00	3.938762106263685947e+00	3.220696995210493796e+00	7.230372980957028517e+00	5.444410733365550037e+00	9.331478258764187572e+00	-1.977026613947742817e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.994225083127180831e+00	3.447201222273717391e+00	1.129300614728090846e+00	7.228109101545725501e-01	3.696798398651220730e+00	3.769565414401812031e+00	8.152564187230805004e+00	5.055773452821890501e+00	1.076659010297525976e+00	-8.772986437872086185e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.928340468749618175e+00	4.727325901361638216e+00	7.634860037211885775e+00	1.585682197767030122e+00	3.082961988036023282e+00	6.004071343319254517e+00	2.476089836584812520e+00	1.806137095178306895e+00	1.680266843844105518e+00	-9.855871604786266005e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.508412322746151446e+00	2.099194495513802217e+00	8.500800086346480100e+00	1.617750522965647475e+00	2.170558417267487883e+00	6.282815169674974776e+00	1.944910192600038057e+00	1.029615160360079162e+00	3.248633384715606809e+00	-4.306077278061857072e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.644861139327037591e+00	2.636185736359593079e+00	7.661945717502613995e+00	1.586006810368169484e+00	3.304535094721399169e+00	4.840606506708360790e+00	2.315578343322157728e+00	2.139115331525011765e+00	7.019428951603644329e+00	-8.186982282043516079e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.230757207623127236e+00	7.131866814328474469e+00	2.282951640054449172e+00	1.066189422202641124e+00	4.191945551199883546e+00	6.538790070249100417e+00	8.890526369707380638e+00	4.850424910796075295e+00	8.989341527909267882e+00	-1.618563686492429667e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.056743985568410871e+00	2.633740609171730362e+00	7.777880770030543900e+00	1.588623535923170405e+00	7.059969057611592547e+00	1.738675977039211062e+00	5.752779829370022746e+00	1.085406391250356783e+01	5.139053757402515465e+00	-2.897523990660337745e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.170554689738642296e+00	5.716868384108295231e+00	7.922880584524126135e+00	1.595831378046313143e+00	1.565430503501966886e+00	1.786036269464585713e+00	5.206662719100924264e+00	2.326090937484259324e+00	6.467891578855383905e+00	-1.352969296015206453e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.586862518943759071e+00	7.379912267957259076e+00	6.927301114418079386e+00	1.551660354854442314e+00	2.893357578357651505e+00	2.541891836938479532e+00	1.952885683238557935e+00	2.516119419151235714e+00	2.704693863672528398e+00	-1.462774166977857249e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.461122747900007290e+00	1.961739966760582821e+00	7.893452302811813759e+00	1.595598129618373884e+00	8.272107631510932535e+00	5.659014958034977560e+00	6.854754079989360704e+00	9.058660030548056241e+00	8.240752665638316543e+00	-2.934915882660403099e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.072084634788214696e+00	6.116675419533541991e+00	8.614303493616533913e+00	1.621063011617110305e+00	2.324885108163320169e+00	2.922836845004555428e+00	8.811928978722487926e+00	3.485984586860126910e+00	9.717650216687168552e+00	-2.358158985159441272e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.048543257427746234e+00	3.312886696735435343e+00	6.516962163191510449e+00	1.532244367684157504e+00	4.076013180716063999e+00	3.554000658260755507e+00	8.455230499612737205e+00	5.754597068403985993e+00	3.411925027041455394e+00	-2.013142234054135997e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.563421139274693950e+00	9.674887227589955785e+00	1.798023741875311554e+00	9.465181836478355759e-01	8.782687205506777062e+00	4.596381588746766056e+00	6.631326829550538093e+00	1.037255286871298487e+01	5.459327825102390896e+00	-2.782040164416428070e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.227374566305627468e+00	5.355235015322280745e+00	5.389481864485787810e+00	1.458681096366501784e+00	2.395618884224293588e+00	8.303403774523170355e+00	1.670228960337110991e+00	8.164537872048025502e-01	1.771119120385635126e+00	-4.791486402434706804e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.020041317130949921e+00	8.249975859365513031e+00	1.690544709001881918e+00	9.191354643695121007e-01	1.749425481215321598e+00	1.115014562710920476e+00	2.008259423079705730e+00	2.240479374506579191e+00	6.027492279403920072e+00	-4.133664630667797013e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.057083179056371058e+00	5.952690460256124361e+00	4.673385153947189785e+00	1.399019291286457856e+00	5.370486888646868628e+00	6.849895098316420849e+00	1.444983473718369771e+00	1.873989587926037537e+00	5.520999670686003391e+00	-1.002352825258413418e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.683743910094345431e+00	1.392026948935166875e+00	4.659091430228550657e+00	1.400387670487661440e+00	3.714388094707617327e+00	7.026812014734885814e+00	3.321007501955095531e+00	2.389073198793229214e+00	2.299643056075822312e+00	-8.063902296874820763e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.949388330540023695e+00	6.693137711295200631e+00	1.594587259241412092e+00	8.865534190090046396e-01	6.070391219316876530e+00	8.186120468061591993e+00	2.221840817579365801e+00	2.599810863133775296e+00	4.981750840757570131e+00	-9.903613063241728298e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.676948502893709225e+00	9.560491673157036630e+00	4.145814285874475758e+00	1.347228214924710565e+00	8.232748103303395126e+00	9.393153535332098514e+00	3.342334550503027746e+00	4.332806588919494217e+00	4.010585804456118453e+00	-2.908100965082105631e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.675571994695980393e+00	6.413361666166690789e+00	2.004094154490125845e+00	1.000539201039858161e+00	2.236684439892703935e+00	1.183709316090283403e+00	4.463673512508052887e+00	3.536784990602655387e+00	5.691342809614727827e+00	-6.653121285794352957e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.971855036221721313e+00	8.381632043198180781e+00	8.274306467007692234e+00	1.612736324929973986e+00	6.227459256025566603e+00	2.392084776678262248e+00	9.489567569158969818e+00	9.946271476148288215e+00	6.265505491642894498e+00	-7.477474276657986820e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.045749904469393421e+00	8.946282686389258387e+00	9.527190636824306225e+00	1.654057646974708584e+00	5.547670374831668916e+00	8.977767331454630906e+00	6.501519628611942103e+00	4.656082288620387644e+00	1.071473897577921441e+00	-4.974795287097816754e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.893002352791691933e+00	3.059426105676405605e+00	1.656080110584398080e+00	9.056414466532666241e-01	2.294322300925188962e+00	5.122867585379103694e+00	8.518630672027089901e+00	2.868682915359544339e+00	7.848448106598714169e+00	-1.051681960056252620e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.623181028986529384e+00	2.903192022205370204e+00	9.599762300559861572e+00	1.654334105557419221e+00	6.609942602371867260e+00	6.072498107786011623e+00	7.397604802842441707e+00	7.262606007400494335e+00	7.415985429841274623e+00	-3.274403402174982034e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.207138177904489407e+00	6.491195809784729320e+00	5.699774993837896098e+00	1.478523755992463773e+00	3.468111425618331634e+00	6.961170795341882211e+00	2.014141197007927708e+00	1.555960940564994566e+00	4.291408734949223813e+00	-9.333164402067940557e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.261494547270060496e+00	4.705820431841225115e+00	3.691701974273887021e+00	1.299826108930103086e+00	5.392994714633973175e+00	7.111998262531346704e+00	7.615037080115048873e+00	5.580220914313729352e+00	1.477890004662505197e+00	-1.957043186383311308e+02
