G	c	dx1dt	d2x1dt2	dx2dt	m2	m1	Fc	d2	W	Fg	d1	p
1.000000000000000000e+00	1.000000000000000000e+00	4.161360619740370304e+00	9.959529079874871016e+00	1.691952309641291619e+00	6.170129838928698263e+00	4.403987820160775613e+00	9.825827209299150411e+01	5.965441796424031828e+00	1.771096989516323550e+00	7.196111079544044387e+00	3.374985764082398987e+01	-1.240138847120373278e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.729938093883132133e+00	6.668019892292740280e+00	4.108268857156286202e+00	1.714099637518193386e+00	7.518891415126342181e+00	7.025427907900936475e+01	2.103251141793199608e+00	5.606014424507625549e+00	1.861002282667799657e+00	2.921965013219235963e-01	4.069315767424928936e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.890496309297437172e+00	5.204848931023053460e+00	3.136272466206949883e+00	4.809272600095099826e+00	4.706853063192493636e+00	5.946294286915680516e+01	3.814785118998606617e+00	8.611204643982468099e+00	5.906593733655324030e+00	1.119709846354951077e+00	1.067299118772477584e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.707270497582675794e+00	6.748014385912391333e+00	9.781785669407669914e+00	7.104186320643215424e+00	6.502842116231880354e+00	8.587963723496690704e+01	3.174385415092632723e+00	1.031764514192969173e+01	4.751201021750230957e+00	2.757868765351396134e-01	1.611423285468310951e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.053191100115943080e+00	8.895187491435480709e+00	5.626377999555220555e+00	7.162340341189223025e+00	8.762331697516463791e+00	1.369648699377008256e+02	3.054061968111806191e+00	4.711742300381413173e+00	3.703560581657421746e+00	6.510702783834857454e-01	4.737642712958618176e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.315324299929649499e+00	6.208573553490213115e+00	3.837328544314765999e+00	4.422017890001368912e+00	8.492217509794631525e+00	7.540440359811543658e+01	4.758892178666751960e+00	4.109110294980781397e+00	6.603876736201488740e+00	3.869550966371555933e+00	1.023889292388459040e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.639638568261141183e+00	1.459152610970503305e+00	6.028128674912703211e+00	9.247942560413227042e+00	8.726457785991959426e+00	1.743488309997157870e+01	7.170452918827789901e+00	9.167267327757738116e+00	8.468396892177615598e+00	2.396748420938133339e+00	3.677232701755521020e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.408384396620474099e+00	9.438062049654259766e+00	2.401892537530657457e+00	2.371940691191508854e+00	1.717091754512305668e+00	4.105500361999668968e+01	2.883297670944227953e+00	2.537721331950032244e+00	9.920491009330705268e+00	9.657660019717441813e+00	1.632890404321166855e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.488889852366672040e-01	7.050171983305761003e+00	5.382755204804561266e+00	5.537540897214276114e+00	7.635545027146073416e+00	9.907812064652807749e+01	4.452467418494563844e+00	6.512610977927235645e+00	5.914631275013118916e+00	1.380341093988917578e+00	1.883306300715537986e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.784530102573193666e+00	7.263528629061306141e+00	6.474322167584523058e+00	7.021248953899921652e+00	2.246303418135312313e+00	6.584113831046917653e+01	4.669499944154515525e+00	4.508328823802304264e+00	4.882834640690998818e+00	1.117261599945584827e+00	4.199338216217760760e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.123857477266859028e+00	2.946886297043289193e+00	5.765188279419195538e+00	7.347696044345599198e+00	4.632499550454554971e+00	3.286675570963828363e+01	1.012962597223438621e+01	1.128129651927903154e+00	3.573632104952906730e+00	7.891102351331030995e+00	1.410634760208753846e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.726772963871376243e+00	6.805472152263587482e+00	4.629096504399862866e+00	6.671525888637241053e+00	6.272302819108112715e+00	8.770393016094095628e+01	1.010200465037885209e+01	4.056417295363879738e+00	2.731541415612102064e+00	3.467433240310854536e+00	2.788025813066623186e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.041924226037351797e+00	4.736808833787860884e+00	1.000982913193700519e+01	3.748262698552795591e+00	5.181725562266411345e+00	3.708063412785096347e+01	8.058304346862998457e+00	3.405667902751869036e+00	4.933964150821180894e+00	2.710751418302077553e+00	5.478168644201533652e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.718963563230903269e+00	7.042186927492402049e+00	8.905217533294276677e+00	2.828829135803978545e+00	6.252521150780313341e+00	5.201313469853022298e+01	3.211927488198748293e+00	7.129655428252329230e+00	4.350184945602229902e+00	3.776498389580362769e-01	1.088226316459988993e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.454832828965855640e+00	2.019076242094907325e+00	6.556178730537157939e+00	6.642948677281894199e+00	9.866739548580513386e+00	3.131642214990876383e+01	1.559282871894104305e+00	9.466935790967211162e+00	9.219400965011546489e+00	9.389918161663324270e-01	4.152508439281687060e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.144269287985213879e+00	7.398237804445926713e+00	6.245679336108812763e+00	6.642804358288828759e+00	2.142321671881758149e+00	6.266632425557121877e+01	3.548392767000987824e+00	3.473893079166233466e+00	4.204936113737293368e+00	1.899798779232528823e+00	2.539278897143904885e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.861847452046175633e+00	1.036379071870536706e+01	6.790334100703015352e+00	2.556739880548758670e+00	6.798814729378103827e+00	9.726791226153648040e+01	3.556013506935643775e+00	8.447730017864685692e+00	3.896940740723461971e+00	7.880111184892466536e-01	6.674628733470480029e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.470362694518398072e+00	1.712582730312135926e+00	2.567583201870921705e+00	7.092789628388895373e+00	4.596159943046421503e+00	2.092759547862052472e+01	5.766699950280311349e+00	1.187057057258794401e+00	4.538192512713615123e+00	1.187565451928129612e+01	4.501597606991001044e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.842529957209688263e+00	1.050842222919568769e+01	4.503977128581454714e+00	4.981319432160519867e+00	1.904554696930336410e+00	7.254328860127318990e+01	7.704122782054554364e+00	5.774440195518154795e+00	8.766607354809053732e+00	5.216752618427091370e+00	1.299946743287200661e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.755607161602437571e+00	4.621431714176443606e+00	1.815993570144336378e+00	7.033006376607587207e+00	2.285203623949188412e+00	4.070428839149841593e+01	8.622177903230925367e+00	1.098169195493944095e+00	7.617430120616658584e+00	5.408253794843384554e+01	-3.240669347175852977e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.446039283698081768e+00	8.707493218850201444e+00	5.328833040254946418e+00	8.052630084256842125e+00	9.734408834195427573e+00	1.580215258972276615e+02	8.474278355688058539e+00	9.362184833980633059e+00	6.876652823193846409e+00	1.904187095779451333e+00	3.599198943194185745e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.763198644013542093e+00	8.280786055997012340e+00	5.966372438068901829e+00	2.696901606997680112e+00	9.022622801820952887e+00	9.277903741542557725e+01	3.823305547716155939e+00	7.938103771351187277e+00	3.660443304584142243e+00	5.222260264147122744e-01	5.623262245480101456e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.770816619605021680e-01	6.032874152667885070e+00	3.372010125996168117e+00	1.195586967504519649e+00	8.670232409185192779e+00	5.967863987666326864e+01	7.175130460207404859e+00	7.076523083007671744e+00	8.357961789135968544e+00	5.647966806091234027e+00	1.187698644453139991e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.754063635714350866e+00	7.649360666992422786e+00	9.537874747056228841e+00	8.282739283794420260e+00	1.035145999706777253e+01	1.333426405622776656e+02	3.501357657922379740e+00	8.456982238773502303e+00	1.503399039352332434e+00	1.513969477575861089e-01	4.755457345758321935e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.050690575708796315e+00	8.632398733848834382e+00	9.175715563997504987e+00	6.651880674578963593e+00	2.578797957120003925e+00	7.977252695599054277e+01	1.591763293655338751e+00	6.976775893011827101e+00	8.653362782835483102e+00	4.116690480032654254e-01	5.653819972924209196e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.937429591878409241e+00	4.806009942416357816e+00	7.724805763857206742e+00	7.329222393649582834e+00	3.937246188915000111e+00	5.487155936135719969e+01	7.387909851808014849e+00	9.738240046082999868e+00	5.823064391999960066e+00	1.180627201342591137e+00	8.301021567482163164e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.865667649369482817e+00	3.534126329444422066e+00	6.142518980351409752e+00	8.447081365194136993e+00	6.685554049166505308e+00	6.027309022667590455e+01	1.196257664577674351e+00	7.241887976918487624e+00	4.772100950027036603e+00	-1.848185082659091760e-01	5.202610581330325203e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.010221038857126175e+01	6.981515427788895778e+00	8.176747585148408604e+00	8.637489521369348111e+00	5.174124065282359908e+00	9.875280261742076959e+01	4.803701944135382540e+00	9.018405424399780657e+00	5.804963202423805591e+00	7.230276691016277457e-01	1.171039300023498299e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.553172845907338173e+00	8.266342162029896912e+00	1.972489671999034799e+00	1.023559809444537905e+01	4.521262918811524756e+00	1.164946354799417776e+02	4.384364267849286456e+00	5.582653192519230423e+00	7.220992157234052300e+00	4.527968584866261637e+00	9.661121761332097435e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.724521545549904999e+00	7.739278610405399661e+00	7.838956883686287291e+00	5.731618557179370299e+00	3.982696264845653644e+00	7.150317982835618125e+01	7.018578919479756095e+00	1.845161038819810972e+00	1.191041235881906246e+00	9.317062610280126833e-01	1.018957200575967477e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.677120744265444330e+00	7.691539870878520091e+00	2.089201376389311804e+00	5.678576984063804289e+00	5.672887615756441626e+00	9.564492178108727671e+01	7.688150846260751514e+00	5.721037210403546069e+00	8.673596333786123935e+00	1.161575573822851659e+01	4.975540807161220869e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.253681242693219566e+00	4.429403949513451622e+00	7.893162082341920183e+00	4.425689738053704581e+00	6.215726246785203912e+00	5.811776526914958652e+01	3.916569086659922316e+00	2.008070326680349460e+00	4.675317396156519756e+00	1.943066438680073338e+00	2.399214957410775071e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.992916585917495986e+00	8.152954284398321150e+00	3.665256067537877360e+00	2.224151154890408044e+00	2.516322853960891948e+00	4.053900623924924673e+01	8.268439407115186768e+00	6.446426726169670829e+00	4.145190614331776047e+00	3.031559785067853507e+00	1.504159010225969837e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.426036227929011524e+00	2.231822546704461008e+00	8.941414721214954398e+00	6.048920653481948406e+00	5.856916868734396431e+00	1.957407070465081489e+01	3.953938078910061549e+00	5.355752767054103636e+00	2.136359420308022727e+00	4.006671112509727073e-01	1.535358719235060789e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.153568154310158356e+00	5.980768580161440084e+00	9.741868753175177531e+00	3.678434941917963386e+00	6.113699693871541996e+00	5.098083397587730303e+01	5.171013542252775430e+00	6.724892107033290323e+00	4.873146193545176530e+00	6.239797840248777483e-01	1.005499893902607710e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.522207944309577954e+00	1.047256316953661948e+00	2.602272612533996110e+00	9.000822149158141272e+00	5.997337724016939653e+00	1.985350242926167397e+01	8.069321978967144204e+00	1.210746598621822212e+00	5.766497911870617443e+00	3.193804651134950134e+01	3.135389725926299676e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.365274454045507291e+00	3.675217294037533389e+00	5.351564267798466723e+00	6.668244153183659151e+00	2.563953143288571379e+00	3.339258434533157782e+01	7.211229842432723913e+00	2.704695332524082119e+00	4.998414375600187753e+00	4.486895216754331450e+00	1.642992008319980073e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.548552898342467898e+00	4.393042393850739913e+00	9.736180479401577159e+00	6.589414351721931240e+00	7.654221886958877619e+00	6.491470668566056190e+01	9.479779427212251974e+00	5.389787708523231302e+00	6.778015458233090484e+00	2.624404815953977899e+00	6.322497739103372396e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.463582407870686053e+00	4.065140216690500630e+00	5.379456131596972668e+00	4.373373457978367185e+00	1.349000360072712956e+00	2.673234524080534413e+01	3.119895720311085086e+00	9.690962941974966327e+00	4.731869736100057011e+00	5.175874029585544323e-01	4.991469103989745122e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.130854910865960683e+00	6.592585958772130716e+00	8.644688444662936178e+00	1.388377715305985305e+00	4.056401014673340910e+00	3.876534043178996569e+01	6.941200351973838778e+00	5.117749789205869426e+00	9.537063490985628889e+00	3.437086294637101691e+00	2.411801494540077613e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.619172394235972590e+00	4.429410665152743398e+00	5.921804057938865107e+00	1.510210276916457817e+00	8.038531395838772298e+00	4.539304457123017045e+01	6.633751908698359401e+00	4.550315460559974490e+00	6.477599296362438253e+00	2.602135624901269040e+00	2.415078537185546281e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.116441818167862365e+00	4.886354156347267441e+00	4.641293376495857714e+00	4.020377278327419646e+00	6.591775735204542741e+00	5.204205233567607536e+01	9.417645218108964045e+00	7.443620744534600320e+00	7.662053939707091033e+00	4.433438309143015843e+00	1.564385546494387711e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.834107344360660363e+00	3.419718666333296131e+00	3.548843221090047795e+00	1.880426630406764721e+00	3.245850497448035998e+00	1.165397027331788138e+01	2.260627790611288823e+00	6.108915329042862830e+00	1.594061836254679898e+00	4.427844326784400319e-01	2.905621582852325560e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.554209578211323439e+00	4.403210538058298873e+00	2.414162837090600977e+00	6.504962643343434436e+00	6.740719662409192736e+00	5.716626010706552563e+01	7.489404116502825559e+00	3.684647421422992508e+00	4.544242646810155328e+00	6.774525811617158944e+00	7.879772998389448446e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.277481745775612687e+00	3.504591531286330497e+00	8.004426141170135622e+00	8.418217400188668265e+00	6.344410351248803259e+00	4.811816325034617137e+01	6.074383972663393472e+00	4.514010423925371107e+00	4.241574564696782623e+00	1.462292644337497949e+00	6.414289681875328597e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.454702859717027508e+00	1.506273019514270395e+00	4.417036165762562305e+00	9.056193345752092227e+00	8.251797117009241234e+00	3.183359654201105826e+01	2.818810513076287272e+00	2.926684967841424623e+00	6.145449144659813179e+00	3.061032632892061400e+00	1.305718788080143895e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.966190636815711379e+00	6.566436843540193635e+00	5.032803171641001327e+00	7.091344627529140965e+00	7.149787157392348824e+00	9.234996044917568270e+01	5.292041986714341562e+00	9.736435828952608063e+00	8.929358910359733059e+00	1.298171597430940016e+00	3.631506366126744751e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.997538351459841266e+00	6.943742341889423741e+00	5.051666602702422182e+00	2.399338915276605366e+00	6.607438941560918266e+00	6.021396178207277217e+01	3.892225430845134504e+00	2.042600441649309762e+00	1.757738472687754960e+00	6.397833059680988477e-01	3.243543807751593704e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.462966460550136460e+00	6.959749211165554783e+00	6.002084726017741900e+00	8.445749518339326301e+00	5.121833541671712453e+00	8.839447266475912102e+01	6.450185867126553951e+00	3.861368361247558223e+00	1.994027724167408255e+00	6.834326439668301223e-01	8.841619055842751322e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.854848602643425437e+00	5.114688169125594541e+00	8.848313021531923894e+00	9.533606595618069335e+00	2.318832136707713598e+00	5.454800035970575323e+01	8.456269334634210821e+00	1.620280741465892405e+00	9.049690570035144432e+00	1.440263102874439838e+01	1.988621503436720559e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.442652832332804280e+00	4.655731919439542565e+00	1.004421267800246653e+01	2.719442174612801910e+00	3.871435408606926476e+00	2.312598862606106920e+01	6.125485435713843962e+00	3.224289517720516862e+00	2.712556396988226037e+00	1.166917918869011528e+00	8.323897297001105926e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.585868725819587155e+00	8.470254743250118068e+00	4.876360348660319310e+00	7.900906276962448516e+00	4.723698122769221186e+00	1.096288735836560591e+02	7.117874299048232878e+00	7.988729578802693077e+00	7.254771603731247076e+00	2.393426023263078406e+00	2.149517580821626552e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.386051674402198230e+00	5.556241439917648073e+00	8.614110258023675470e+00	3.883666032565125104e+00	6.688719669304561855e+00	6.243329622051346206e+01	5.853999296465757674e+00	2.567219576525963554e+00	6.021605040613104975e+00	2.495447168872700239e+00	2.649315152246203979e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.109690700191685586e+00	5.289259570499138974e+00	7.871263297880071619e+00	8.330389203490556227e+00	5.288795379001338226e+00	7.597606001007402199e+01	1.729496734207540243e+00	1.743696371388188782e+00	9.164956001295109900e+00	1.456083265319197073e+00	1.740824603357652336e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.066415024785483112e+00	1.582208017381752096e+00	6.637238894070340400e+00	1.025047656683980790e+01	3.179850883345539003e+00	1.328155976459439991e+01	3.188918979698443845e+00	5.368263601474570379e+00	1.912724962150982755e+00	4.780456823530400134e-01	8.052111808508556123e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.052752553750199382e+00	3.460065792153114383e+00	9.797646546436016735e+00	6.983411537905245270e-01	1.607604813220581352e+00	7.375492059650619936e+00	4.972241777370447480e+00	1.299157836564971413e+00	2.136870507857209667e+00	2.203736020491131153e+00	4.127905044777497778e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.430303507340555669e+00	4.329232926811191540e+00	2.865590062650199332e+00	9.013895677347047553e+00	5.549985617131823368e+00	6.279032211581103695e+01	3.837798004297049648e+00	1.997410315022802196e+00	5.735679246806688170e+00	9.150296479243495540e+00	3.291926064082584702e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.982866445370843556e+00	4.487465728934945552e+00	2.139802994185372675e+00	5.769852927048312985e+00	3.744029300049095621e+00	4.787337401732522579e+01	2.747924696093300145e+00	8.554405204147538910e+00	9.257568935359705264e+00	2.754075382558871077e+00	4.010796990950565544e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.143441002396537343e+00	5.643824960681282477e+00	8.575491088115756000e+00	9.287830542897253849e+00	7.925224983340979357e+00	1.128413103836238776e+02	5.241428861801295191e+00	7.469765452781254034e+00	4.837951170947068391e+00	5.686954831669701615e-01	1.070440883095212712e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.534632069439464175e+00	5.673347759551688796e+00	4.936544389123878496e+00	5.037296586882897387e+00	1.071767401427030419e+00	3.572273891278946678e+01	3.870573279234226227e+00	9.153389783663220314e+00	3.997372719048399414e+00	6.821342103023253500e-01	4.773926211498924772e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.985642468020598628e+00	6.042597279785785425e+00	8.047928454087616146e+00	8.446392591325345478e+00	6.488168591281550768e+00	1.010176041898329800e+02	2.527178948414689152e+00	8.960751396924869994e+00	6.604807509057542880e+00	6.292980818537086130e-01	8.527632062229040457e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.097834996195775403e+00	7.235657153953425791e+00	8.931037558791532049e+00	1.572755092089427098e+00	9.656706138126999406e+00	9.337294167210541218e+01	5.084222616729681121e+00	6.897362427452666367e+00	9.512846353307709890e+00	1.469430829317557308e+00	4.927513172703321516e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.879760972622046999e+00	8.243907294039171774e+00	2.047992758182575646e+00	4.011922001393685377e+00	2.217046679825139144e+00	5.372460789426364158e+01	2.079856462717100563e+00	1.802623061828088513e+00	8.469419217527386579e+00	1.660774030662964407e+01	8.420601814722047607e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.939276600482556567e+00	7.380732618470548623e+00	8.992146698879269096e+00	1.639348739219709250e+00	5.656903028471777617e+00	4.996908490824704785e+01	9.734358503628122605e+00	8.538040316744448077e+00	9.894578372400275157e+00	2.471976705316018208e+00	5.181427055422930152e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.133404808316013757e+00	9.531577513367068377e+00	5.064340492775608382e+00	9.825376645963100231e+00	2.178717987358598229e+00	1.102724740464220901e+02	8.643849341797238850e+00	8.933605344498838363e+00	9.438491604987415684e-01	7.438352106115053708e-01	1.561254830667590113e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.776145117056804779e+00	1.234427730185586825e+00	5.869589591740917101e+00	8.442876954870888184e+00	6.281520163831864956e+00	1.763200922875734022e+01	7.295521126251565569e+00	8.371684608466598121e+00	1.828468279121910678e+00	6.912137211804988413e-01	1.083379975325020496e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.620867939135914648e+00	2.517390795475562548e+00	6.738121962771308482e+00	8.413343345356565806e+00	6.009332620617084508e+00	3.931645596443762969e+01	1.934191281738981694e+00	5.454594558717054120e+00	6.470040002553886005e+00	7.066406262881472777e-01	3.858768798197072556e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.334932059757925504e-01	1.566206416115101474e+00	9.120308984749483372e+00	9.245508433329149511e+00	4.603355755578541597e+00	1.774737807401861645e+01	7.820965182671653970e+00	3.172718112348660746e+00	8.437808021603762754e+00	4.815484862358741402e+00	3.431413248744258908e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.339331184881316084e+00	6.818011442367009955e+00	1.178576276924975463e+00	1.755949640995588590e+00	6.078665534963916706e+00	4.622692920646160530e+01	8.469061229621837938e+00	8.241846872642707211e+00	3.757026911999288732e+00	5.725690563581885328e+00	3.103290870819569491e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.541343914275307370e+00	9.440105591150727449e+00	4.978176988884011500e+00	4.464601459761292190e+00	8.684995424558522359e+00	1.213499696575950821e+02	7.363350458961092748e+00	7.332011798887819509e+00	3.315506244619943033e+00	1.184191356713922838e+00	5.497451207931245563e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.481024662528009017e+00	2.724063614061074112e+00	7.240190501187324656e+00	1.346470049188969620e+00	3.747757068112774981e+00	1.505835397752100491e+01	2.337466222018066198e+00	9.633519857464941438e+00	8.498625664771640942e+00	2.212080434294464992e-01	5.751856801981573426e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.443711282430165888e+00	9.111179979074590207e+00	7.273074454468968497e+00	3.189882258957154715e+00	1.155560300975698951e+00	4.094604307882292460e+01	6.791913335003767926e+00	2.418089237036793016e+00	1.247664005204337512e+00	1.322094575560548657e+00	7.368751167319621800e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.872308668795519715e+00	1.733310317578462323e+00	7.489077848472488697e+00	3.260472898971063405e+00	8.956097577474618987e+00	2.488202012759833082e+01	8.865976710102707159e+00	2.924313356509370188e+00	4.262327993785413049e+00	3.423394963970820548e+00	3.015365056275954316e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.172598196455664876e+00	9.346903622390875910e+00	2.069047614379359690e+00	4.989266440939438496e+00	6.571935296503564672e+00	1.035180199340011171e+02	5.442590053022872354e+00	2.977335654760523198e+00	5.315847564688184868e+00	1.093078079021466920e+01	1.456113619102507784e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.592679025454902586e+00	3.866090986207146862e+00	3.466873919711161545e+00	3.360661337262633719e+00	8.962546189435421695e+00	4.980272246070293107e+01	6.149386702247537251e+00	8.371617130672740714e+00	6.384259012108096876e+00	2.782914842827763913e+00	1.673352078737982822e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.718046392720308901e+00	1.401358235686331444e+00	4.197288783927254130e+00	2.452722588550741989e+00	6.341202886863864130e+00	8.972989925757765661e+00	5.045178957420693777e+00	2.489127601187720362e+00	7.423342327684668618e+00	7.049071235268353774e+00	9.168243385474727347e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.355313982373781201e+00	5.576792141127844715e+00	8.340813184948336456e+00	2.550882989560830705e+00	8.154505125864783821e+00	5.465766842301195538e+01	5.897143034351882029e+00	1.640356329349113240e+00	4.502080970146818295e+00	3.515467813866814506e+00	2.530162566488644984e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.252213774290264148e+00	3.492237351451576544e+00	3.175515521320940948e+00	2.432579901391629384e+00	4.625906013223455737e+00	1.845443547197626799e+01	1.157168680434257357e+00	9.873908279715541525e+00	6.902150011757779424e+00	6.823074872917554989e-01	1.416836040678176687e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.547400968924340425e+00	3.631537665135196935e+00	2.752432044637720843e+00	9.592871342456010808e+00	7.822779510750541121e+00	6.081082628082297958e+01	6.910821377557796907e+00	1.275077002241660207e+00	6.378794087709254157e+00	2.380644042435259777e+01	2.330745894190752665e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.317070553969249769e+00	3.627669511250963819e+00	9.646065650332699803e+00	7.748882890244581212e+00	9.180533672003019063e+00	6.351546611855173552e+01	2.002207038009659268e+00	8.703827923495202512e+00	6.006811186864906560e+00	2.513693389895664265e-01	1.167113228148634335e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.845827795471563171e+00	7.917618420822639891e+00	1.449269807795866116e+00	1.011892193789970840e+01	6.010379933926630613e+00	1.318978434508878763e+02	5.097821033151454628e+00	4.538867550947411011e+00	6.774670474487260563e+00	1.450490603571551063e+01	6.497128996166057391e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.471231875097124941e+00	5.837714262093341766e+00	9.282253335927958204e+00	4.988329643452443563e+00	2.504247503443981060e+00	4.348448788671032617e+01	3.662223362246945335e+00	8.756854472136849310e+00	3.250354052658403603e+00	7.442088848274373003e-01	2.094902438929646451e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.521547873516816196e+00	3.435903177584560098e+00	7.261227532394038064e+00	3.486118276133383986e+00	3.576114220169253954e+00	2.774927949701961438e+01	5.935076274010382846e+00	6.104183947983917946e+00	1.645027840408108455e+00	6.524262140114394093e-01	1.420882323964240413e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.997171156154507798e+00	6.283945085162586430e+00	8.350327930626578521e+00	8.186706973343307325e+00	2.570586840310352450e+00	7.158975108534960441e+01	2.032103182271141506e+00	8.728398713793081853e+00	2.034074940584401858e+00	2.994712159769554738e-01	2.550055099266436173e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.813977810054860029e+00	7.796182740982576576e+00	3.515021270942327192e+00	4.625240892323582820e+00	3.154453038633195039e+00	5.016279441485917090e+01	7.209600943387218130e+00	9.041644465229627059e+00	3.508472298473109152e+00	1.172595945668597706e+00	3.244953676596109631e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.669404862044454596e+00	2.938791629428163077e+00	9.407902137525063768e-01	3.705225007973301121e+00	4.002488763264950400e+00	2.062745440156810162e+01	7.874148058934224537e+00	8.577162222563606830e-01	5.223536504667852576e+00	7.350799319340637794e+01	-1.716201418798979716e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.610697487098862624e+00	4.910401551180705759e+00	7.540360439602673104e+00	2.867878089577644563e+00	6.063535292789468123e+00	4.468519123538678883e+01	2.254931678739874101e+00	1.776250323422637889e+00	8.618629076128918598e+00	3.279545341808555836e+00	1.247105767742666416e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.303002814976466084e+00	2.512597079682830969e+00	8.678698182517885940e+00	1.989727776561990513e+00	6.006079937745915309e+00	2.272742218625893074e+01	2.079912529568393786e+00	2.902089463707430816e+00	7.501606271978987550e+00	1.303169223499573981e+00	2.719155335596445298e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.606219479216020929e+00	2.857393147424780011e+00	7.516087797879449361e+00	3.519493818003344821e+00	4.831996506607184827e+00	2.911095567492583314e+01	2.182666880372275742e+00	7.115641102980355903e+00	8.025418100331137339e+00	6.662634135106576538e-01	4.382851126312429528e+02
