G	c	dx1dt	d2x1dt2	d2	m2	d1	p	m1	Fc	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	7.399331841284951139e+00	2.223226849074685596e+00	9.061432500461490847e+00	6.299369190259734630e+00	8.386156742209455173e-02	5.140465733567421758e+00	4.260911853047748110e+00	4.969243301527573209e+00	2.544747441067641169e+00	6.861259242136126701e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.224554063001978221e+00	6.147156393603600222e+00	9.560344086693262966e+00	3.571315657300709656e+00	1.959718463439968222e-02	6.167717536477655749e+00	5.150344962519415759e+00	6.161393249138734873e+00	5.105196785977434537e+00	3.267665137879566029e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.418008622397072926e+00	1.432300625057189691e+00	2.210807162402940840e+00	9.287319071616105148e+00	9.484325682645148303e-01	5.839832614268740230e+00	7.406947892593053417e+00	1.416238946921179132e+00	5.979168752161084122e+00	4.135252438383841822e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.155465537753675775e+00	4.070889958233554040e+00	5.272676569699822124e+00	6.009286761211470207e+00	8.020953481737910784e-02	3.313093459808810870e+00	6.906915110797740454e+00	2.533950517999523200e+00	4.608429455185728330e+00	4.386747885184861806e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.313602939897622335e+00	4.182771838261238884e+00	1.027586857699351874e+01	6.427895459245934084e+00	3.597695856591975883e-02	7.935869596284153005e+00	9.859906748650734798e+00	5.841325224951078532e+00	6.712137306742564036e+00	1.161347926773153461e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.274840262757655829e+00	4.597500491135368961e+00	5.406334260898336908e+00	3.707380905430568419e+00	4.339450895383559215e-02	1.406953793054311008e+00	3.149537956099848213e+00	9.732438258455994529e+00	4.879048107799399681e+00	1.718916307961331214e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.792653961225169290e+00	7.720918164778652226e+00	8.366077039445665164e+00	8.192330657805967364e-01	3.683635949439508558e-03	4.113467041055685058e+00	6.822788153450049187e+00	4.243167152119560193e+00	9.633616413584933369e+00	1.048984440845419641e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.906849063007964418e+00	5.265975926392650663e+00	5.345172806286840661e+00	1.219902011847372014e+00	5.190156524619266888e-03	8.247822624411297099e+00	6.503874416399994196e+00	5.136796587089397903e+00	6.536241510868152638e+00	1.664796681472340500e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.321869329021629014e+00	5.167056460412449148e+00	4.484139364414509110e+00	4.662217243776260567e+00	5.882077857155295492e-02	5.280500114000714618e+00	9.756347432383764229e+00	7.180974957808466286e+00	8.444261786379604118e+00	1.191073077922383261e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.636676491611050110e+00	3.286865734243695325e+00	3.299858449077177625e+00	2.035322230447726088e+00	3.890009186819623488e-02	3.470540227867690231e+00	2.301894397429300909e+00	6.040475078437169465e+00	1.841442980425264109e+00	8.785314761462776900e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.556639822689358965e+00	4.561127553606151963e+00	2.801478876046721744e+00	6.504383875045832930e+00	1.242090924648313055e-01	7.298186898034861869e+00	7.248623916356804919e+00	3.454590156561028635e+00	4.306149749863035225e+00	1.502564429623111542e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.544383998194711616e+00	3.052044815347243034e+00	7.632811485048504707e+00	9.375559548420252298e+00	9.572044345508112784e-02	5.592812604111147223e+00	6.354022854747156224e+00	4.906435455966173365e+00	3.992652689751662543e+00	2.191314748721311378e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.779866814646712925e+00	1.982498336243445181e+00	4.235660937761658751e+00	8.797848650841427087e+00	3.000321053783230885e-01	8.276834431621258759e+00	3.558214037807843955e+00	3.268812667964664520e+00	5.489404338902955871e+00	2.248453677060535671e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.156941028410203742e+00	6.711432988148438916e+00	5.390200305362969679e+00	7.063162748143865244e+00	3.880993056885682913e-02	7.776154502361285914e+00	4.801122305979280469e+00	9.586478079641722161e+00	8.771565224888600909e+00	3.233247841028071168e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.326892056512707363e+00	7.112487758418478023e+00	5.244607991649825607e+00	2.832802939304912559e+00	1.284179062223101200e-02	5.986112015629956318e+00	4.121295888079091974e+00	1.667549346507427366e+00	1.596230786066772378e+00	4.038568597218604062e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.789826763365156559e+00	6.486953396620650736e+00	6.409816491865647947e+00	9.140959860280295501e+00	5.063977577756794551e-02	5.070384975757455948e+00	5.940097657611083548e+00	3.923107741761387768e+00	1.883297957756642216e+00	4.204611836724720497e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.755062293762726044e+00	4.748452847696335688e+00	8.948567366545219670e+00	8.919610836154021172e+00	5.030766906673472122e-02	2.760870138093878268e+00	9.122064215754660310e+00	9.421629223923324581e-01	8.122505200686646276e+00	3.570441241387701248e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.396797632528393507e+00	4.621798551810135436e+00	9.493149423114299879e+00	3.001143493538625862e+00	1.950556994331353877e-02	3.301244257141002780e+00	6.646924444342396043e+00	2.644062541700059388e+00	2.917345391443433300e+00	1.294166939210389167e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.615395969516224994e+00	8.829211047976700755e+00	4.372370595153211248e+00	7.345156968733070002e+00	5.003453981702033621e-02	5.037604475950210769e+00	6.636957475302986964e+00	8.096434386629294266e+00	7.439736431016790164e+00	1.605707164311403812e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.481786735276453548e+00	5.466520230482575293e+00	8.552339252287893601e+00	3.466290843974465297e+00	2.139287346481745511e-02	6.700575148936497527e+00	5.965881681144373339e+00	3.337723237219415218e+00	6.066280446466534748e+00	8.967348902929090926e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.770983369729724366e+00	4.998340779237111953e+00	8.171327715083856802e+00	8.201014882941386475e+00	4.895077081777401973e-02	5.730658365147467848e+00	1.123504407595939947e+00	1.937013076825739866e+00	8.757947260096010211e+00	1.576640345373748309e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.974533804301326523e+00	1.414761287847523086e+00	6.448097219098054111e+00	1.031710877342633559e+01	3.366027639510383307e-01	3.870703762240860879e+00	2.678936632799070683e+00	4.963212265891259634e+00	2.216531727244098526e+00	5.828504598688305727e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.264409620288668989e+00	3.625834097797004496e+00	9.327538632993041645e+00	6.755241599335956026e-01	1.127909146999566542e-02	4.827395793994579964e-01	5.981398477525078583e+00	9.008605553750999029e-01	1.724306139528219317e+00	3.512436037576445180e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.461991192082203739e+00	4.505108099690354528e+00	3.077402289326256923e+00	8.986256326336052425e+00	1.839946526622290024e-01	5.403368915222043434e+00	3.876553984750403359e+00	1.627093828575610024e+00	6.055839649692075888e+00	1.019306045436012331e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.398853517502010479e+00	4.824045145310252636e+00	1.492980792356247921e+00	6.504480074402773759e+00	1.839257283198124648e-01	2.731640861134831955e+00	2.810516687707146133e+00	8.374494793376491941e+00	9.626501817211593703e+00	2.565646638109495115e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.669313515196293451e+00	6.374508308550580260e+00	8.629644847369648986e+00	9.198271698266907492e+00	4.335482348702626026e-02	7.135930648757589090e+00	5.853205689063148753e+00	8.370624069269032574e+00	4.447021875096310417e+00	4.260963324747460312e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.463829904781347224e+00	5.693735608945172721e+00	5.086807865220296598e+00	5.059485670709143790e+00	4.485198593495971775e-02	1.066810764029008984e+00	3.760503776713428170e+00	9.109121628628956913e+00	3.908680572819174692e+00	1.396927015822118978e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.961272239045809940e+00	6.123622597860019390e+00	8.048797845440722298e+00	8.209480900318496310e+00	2.925630413895298834e-02	6.082234581262386364e+00	3.549305650140967661e+00	9.109169382264834525e+00	5.685424324549531505e+00	5.271597592800899790e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.138346860695318874e+00	8.047233322857753279e+00	9.615613182368502265e+00	9.307087996325205115e-01	3.733852196078939721e-03	9.484546124380591081e+00	5.360627999178223746e+00	7.720820660697335747e+00	9.284810876638431409e+00	2.605265212427088084e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.281797788615592459e+00	8.650806496888529651e+00	1.928395764676670066e+00	3.946511558963923250e+00	8.524826962016833487e-02	2.564059286956297701e+00	1.844381678349647169e+00	1.375824909157191467e+00	8.415808982985229392e+00	6.486875113965610007e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.491485577215696523e+00	7.303797447318310709e+00	9.129809393856151090e+00	1.522991603967929430e+00	6.668940190275174026e-03	5.281269822427154814e+00	9.764737118246966219e+00	7.943466363548984610e+00	1.033384404659239841e+01	1.271403499418950478e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.247057181837256223e+00	9.740713723369598398e+00	4.768444025820008036e+00	9.711786914627220213e+00	5.105793169966543754e-02	1.870379647713098059e+00	9.167802507586891636e+00	8.511512806934026898e+00	1.042016399607112342e+00	3.201640605533782935e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.512575358050845864e+00	1.604003986045102303e+00	5.575090175840798246e+00	8.421206000779561052e+00	3.251830668020010418e-01	6.721807846833691258e+00	7.016450052033645690e+00	8.208735897322080532e+00	1.944588178581593496e+00	7.447814638394068432e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.026495518676641128e+00	2.856254828587191152e+00	6.857553837182557288e+00	8.434901532204582608e+00	1.198525428788489999e-01	5.693591810269105657e+00	2.010864827503009877e+00	5.478890553642293604e+00	6.464050495733230761e+00	5.145367974310213199e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.654547342368168250e+00	9.576705670681645577e-01	9.027496161765620641e+00	9.926415877082945372e+00	2.331325448953993629e-01	4.468894419792555084e+00	7.919508033795165325e+00	3.336603073805227915e+00	8.227533083260468061e+00	4.884548496615578328e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.204653909093967634e+00	7.116793947631800066e+00	1.122219059203013458e+00	1.756919731720918199e+00	5.527920341592533482e-02	5.682349546612684321e+00	8.660670482320570684e+00	8.186704743457228872e+00	3.759431455811447886e+00	3.049862058649023044e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.691299789937764864e+00	8.877116611412096958e+00	5.542932329086490917e+00	4.818574883049953073e+00	1.813227648093089159e-02	9.063359232979296465e+00	7.522937962815873902e+00	7.399053972858745887e+00	2.620798074482790785e+00	5.329629895518612770e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.787815072437194175e+00	2.830238451571815528e+00	6.776866740714320159e+00	1.184617736071707839e+00	1.869045798207764897e-02	2.471988620314100160e+00	3.013867915398184216e+00	9.916382452804924696e+00	8.386324068247775543e+00	3.177630054173119944e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.049382419732127314e+00	9.569264365125155436e+00	7.596139290793568755e+00	2.671256794833897441e+00	6.549994773541911036e-03	1.497640490124899415e+00	6.747309028471142334e+00	2.637886775592138466e+00	1.504264429213491683e+00	5.765491788131914541e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.107690528193230328e+00	1.429429313495107490e+00	6.748330559053296263e+00	3.250055975139809039e+00	7.285812880435614536e-02	8.952381536537910023e+00	8.711485329956005330e+00	3.628074590172428948e+00	4.672070536293583487e+00	1.363245494202013353e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.620247359532135611e+00	9.321881455103344649e+00	1.949336515663661951e+00	5.160641025837712448e+00	6.047648902858260983e-02	5.959912140169631556e+00	6.576783917885779651e+00	2.555582696141309729e+00	4.818588563575689321e+00	1.099234264345561485e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.607951204771460141e+00	3.990215770031925402e+00	3.555251073216451729e+00	3.126583363626539214e+00	5.179983869483852088e-02	8.959178159143203146e+00	6.763901992228580795e+00	7.955509560365447541e+00	5.392502155042144807e+00	3.736480854246511996e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.267159863250158836e+00	1.781269619444616037e+00	4.370223486863311635e+00	1.411143264100949590e+00	5.849121407691970642e-02	6.919799899356286588e+00	5.093741713990291409e+00	2.065728063155396033e+00	7.479558636866419974e+00	7.394139445763749929e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.665721433963121001e+00	5.763110503741779134e+00	8.046459208822469122e+00	2.705875137220555615e+00	1.580782805445325387e-02	8.335182547975952261e+00	5.620434830224766642e+00	1.298066333338592004e+00	4.328724702579274997e+00	1.128657880195308438e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.529430194194111081e+00	3.773426088118434496e+00	3.543500573384843921e+00	2.501848451850052335e+00	4.459423461990581067e-02	4.974824309198353056e+00	1.066500521735847862e+00	9.505919076906117482e+00	6.365955007568255830e+00	1.131352304545094256e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.878661421346235372e+00	4.063143405722938084e+00	2.706612954899485946e+00	9.823550492625635400e+00	2.339768941094526600e-01	7.582897368831858387e+00	6.825240616444805397e+00	1.081567754452594565e+00	6.424304634648879464e+00	4.863803995189606710e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.796693607341182553e+00	4.068835219902456224e+00	9.470538124288211179e+00	7.699406240563458681e+00	5.455325855945855618e-02	9.132097932850660627e+00	1.695920049504767269e+00	8.455083615921600071e+00	6.190620145073034486e+00	1.542039030268341548e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.205646085183005534e+00	8.356930061911064911e+00	1.425055421710389680e+00	9.408574479658662781e+00	2.792934169056227600e-01	6.560712365458927664e+00	4.775405412777065095e+00	4.415987948757908121e+00	6.942215993126835016e+00	1.771994808250462627e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.795341695422317585e+00	5.454050098932555990e+00	9.662829740701575076e+00	4.943323931684272310e+00	9.809955145555224534e-03	2.657921802158756730e+00	3.510192401300242349e+00	8.493323359014498308e+00	3.362622126726593219e+00	3.852553705576756471e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.249997886755023657e+00	3.749607833572742077e+00	7.300980875276581905e+00	3.149300659427438198e+00	3.528055941418810348e-02	3.399861424346951377e+00	6.066917584104417394e+00	6.119402126072170489e+00	1.787371125018178297e+00	4.019199285033693947e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.908893347271510166e+00	7.092922106355591616e+00	8.455929979756701798e+00	7.981208430238758034e+00	3.553577489673007128e-02	2.789882219850956080e+00	1.981968149771231369e+00	9.145707986086836883e+00	1.909253707190136318e+00	1.085067922267918306e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.703782386313054786e+00	7.324184535543792229e+00	3.492674224508889758e+00	4.277666405414139561e+00	3.396438221947242070e-02	3.914941622098518703e+00	7.157045956375324813e+00	9.054684357661704652e+00	3.006452797654762588e+00	2.537810534485677394e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.618512582256367516e+00	3.874787086790759005e+00	7.927006591774736766e-01	3.193486917755133270e+00	2.338373354984352448e-01	3.768580509789970723e+00	8.401616401665799927e+00	6.232357686706354594e-01	5.228243377088300115e+00	1.502586699833827200e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.464223491051930282e+00	4.737250551645073138e+00	7.324369796772824515e+00	3.275939554560460376e+00	1.978685535390785344e-02	5.770134853189900603e+00	2.538006226446258840e+00	1.837464650438154878e+00	8.354409579603979452e+00	1.023961462040939852e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.510228212756395294e+00	1.352028679813809919e+00	8.303374348261996829e+00	2.571542982550800716e+00	3.317047454839526510e-02	6.113441559032281702e+00	1.650914216075234142e+00	3.701059233630461964e+00	7.449009669456266636e+00	2.627533259325837367e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.820594596204470506e+00	2.808500197202803417e+00	7.622857782601843546e+00	3.529103565465748105e+00	3.860255554023760138e-02	5.051134593502421666e+00	2.303091300522527085e+00	7.713435527336106823e+00	7.977745267636636051e+00	3.700619491211876166e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.227824584146134157e+00	7.482279294476949616e+00	2.452271085442911058e+00	4.305661530596984754e+00	7.188055515780111815e-02	6.149743906128956716e+00	9.014027032672006001e+00	9.248883137848673996e+00	3.961802341399142335e+00	3.233361031259740059e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.067439893892299985e+00	2.619316519775174434e+00	7.697960471479421862e+00	6.940473177228652979e+00	8.904149265216537712e-02	1.856889431303181848e+00	6.025069645421355702e+00	5.535905632440239366e+00	4.761858349238219823e+00	2.770945835874522034e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.145628600576431566e+00	6.069453189064681453e+00	7.855891978828852373e+00	1.388261853783373079e+00	9.508989917739725170e-03	1.592964311776780217e+00	4.998141778096967691e+00	6.588270003139065523e+00	4.644595547313688400e+00	7.590914358085351088e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.283249290770864803e+00	6.917497148952490349e+00	6.903676402723453620e+00	2.286063640323774404e+00	1.340370218214239836e-02	2.040234093105951718e+00	1.807196629051533332e+00	2.778641904034483190e+00	2.669359293424251600e+00	2.779465818670523447e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.045727465314353566e+00	1.576486820159237467e+00	8.026673413588843786e+00	8.291229312685043595e+00	1.390294017185008391e-01	5.395777364659307018e+00	6.655315404659538636e+00	8.274892554981768455e+00	1.511174214397332349e+00	8.934770523523001273e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.162303802929647301e+00	6.162794582638674967e+00	8.791311783818793302e+00	2.213423381897099862e+00	1.706742230347656902e-02	2.933450871344690292e+00	8.634924316629748020e+00	9.677173943094766528e+00	6.429330702737633629e+00	8.486716934227498399e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.096139217384176412e+00	3.441778226989178791e+00	6.139520027642221933e+00	3.894870204141178238e+00	4.206306347997366274e-02	3.929529835423656969e+00	8.564769266711511619e+00	3.582508531680720143e+00	1.016172640502644420e+01	8.111676562008626745e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.817067466621043792e+00	1.004368485641744435e+01	1.719566517298340314e+00	8.776494992582973609e+00	1.231940275652263772e-01	4.851558416262571782e+00	6.797566110697212061e+00	5.311836892059800697e+00	2.555170639078427008e+00	2.530863905052764817e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.422464460275801201e+00	5.529632635937626439e+00	5.727515153821488347e+00	2.411209270585744857e+00	2.361898044875158920e-02	8.226809351919765589e+00	1.965780757385529265e+00	1.734942268327125170e+00	1.101810724370498207e+00	1.267523501540842190e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.803222439940307176e+00	7.921915723617254379e+00	1.335486221866220458e+00	1.572606007107294923e+00	3.533117184097651908e-02	1.389531836068815807e+00	1.986563140030847441e+00	5.711836064962662718e+00	7.956649212962214612e+00	8.498393615939192625e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.350655465592859983e+00	6.011299178835169954e+00	4.688403774280815561e+00	5.797452553985047885e+00	4.688261816251459296e-02	6.747241322862719493e+00	1.058288117306138032e+00	5.654225799188845158e+00	3.164537864685179169e+00	1.638348190949423611e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.889797487910890084e+00	1.557809816965850302e+00	4.616791347209669105e+00	3.919526956672827467e+00	1.400993224875452525e-01	6.620488169929092059e+00	3.500954654819600442e+00	2.039064400294395618e+00	8.185576643363940974e+00	1.111009138600305590e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.137817931612044475e+00	6.177029597995931098e+00	1.437639342949540655e+00	6.313269896311756391e+00	1.424880205888781892e-01	8.193645182634547552e+00	2.264607746484106787e+00	4.987774185462314769e+00	7.468411299335873998e+00	5.061297090100579155e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.290174089750077080e+00	9.550493090604426527e+00	4.578572183347655589e+00	8.206283172460357989e+00	5.866839265211632598e-02	8.984639249183786092e+00	3.356882529108968782e+00	4.143069930894482944e+00	9.664585856164721989e+00	2.549452176399857883e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.222760318245461164e+00	6.321161482113751617e+00	2.009152615028876543e+00	2.372711937595214593e+00	4.374799016897385623e-02	1.396778631047979502e+00	4.113473346687999133e+00	5.855833891445938910e+00	4.874291263291731013e+00	9.743775254096114224e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.153862873704771808e+00	8.190591753230863858e+00	8.691317715303938485e+00	5.983852496134014487e+00	1.676611465396908585e-02	2.603532693048705493e+00	9.433125516147812917e+00	6.480730838466796762e+00	6.693088630142711715e+00	5.540167568551022104e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.201392835629008005e+00	9.096596891083262193e+00	9.530745803323771526e+00	5.729914220587269291e+00	1.674766484522702964e-02	8.735884129153790312e+00	6.165954265242579169e+00	1.018447266128558626e+00	5.225742944448029448e+00	5.745731121764049432e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.182595022673451624e+00	2.732925080445943955e+00	1.777916911886741946e+00	2.241383667388117562e+00	1.174653917423253563e-01	5.166320161725104221e+00	8.646971413718246069e+00	7.981257840440318496e+00	6.673622373783548944e+00	1.421558918952931405e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.473318888427745499e+00	3.024361842639435416e+00	9.436676068460494449e+00	6.339367342090065804e+00	5.880619356638232265e-02	6.118368404544939132e+00	7.275239700225866635e+00	7.284771922176012993e+00	5.128487303664993391e+00	2.207087326960934348e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.051932459605940728e+00	6.654455714527872878e+00	5.546900789442484658e+00	3.456601533070072119e+00	2.903337826031040375e-02	7.204721785695289427e+00	1.870015198808627765e+00	3.760521553674774253e+00	2.732335856096780535e+00	1.095056042264122809e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.441282326443696249e+00	5.000713434364583598e+00	3.809104820936944247e+00	5.311458964422244300e+00	8.149526099515122524e-02	6.772508344236692679e+00	7.201628045644085319e+00	1.620661697215743047e+00	5.567726134915095493e+00	5.047835185809587122e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.564459638586404466e+00	8.246263913625011099e+00	1.809838496172478051e+00	2.369233240895440407e+00	2.977193431958373437e-02	9.548932495472014281e+00	3.757631591594140730e+00	7.875578335033676325e+00	5.721811703202177135e+00	7.589971681349438448e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.743198540476003089e+00	8.681515490418881598e+00	5.670712220207255072e+00	5.254104136351828380e+00	2.582352235449746070e-02	9.613926084467790290e+00	6.681044009366813086e+00	9.872189263606065524e+00	8.591034985403252833e+00	3.330579149238137138e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.379159117164206805e+00	4.258371620293961435e+00	8.254634212067818666e+00	4.185751396222612719e+00	1.926198332797753043e-02	7.693082478249397838e+00	4.092517369881632838e+00	3.154486108839374303e+00	7.389524459835590697e+00	1.740090488950529535e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.684979180419871270e+00	3.052206457012991869e+00	6.994815766851425032e+00	8.707634991285683412e+00	9.653430508770495522e-02	3.874413749091600856e+00	9.777298803905697611e+00	3.475678755114913976e+00	6.927876433513186605e+00	3.864994509181758353e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.234343157295627602e+00	8.832124414389230793e+00	1.229409757923555002e+00	1.523034568533514488e+00	3.097086711009106041e-02	8.735410148123634144e+00	2.919195692647055029e+00	2.629393446637354081e+00	2.309282039733505432e+00	7.199415178214627176e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.484077231032951971e+00	3.600789241642930349e+00	1.890770942097413698e+00	4.647364538454406002e+00	2.054003575790691316e-01	1.775014801161465483e+00	3.366344545830264767e+00	6.433565251428753129e+00	7.268940527646676308e+00	8.162167629776491129e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.177578746487691674e+00	8.419707003034583082e+00	4.085161375445775178e+00	4.654857829144434689e+00	3.048421065287040821e-02	2.651043902632939542e+00	9.274133159697219853e+00	2.523048770981540123e+00	5.299752176192782827e+00	4.085947772991279647e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.332680310519686273e+00	4.765570838261404596e+00	3.738398211210284039e+00	7.289317469100517144e+00	1.089113799881262223e-01	9.375940147059203866e+00	1.302106354470828009e+00	4.165832583639199171e+00	9.242907063226747155e+00	7.104393585793629562e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.619224908963841969e+00	6.669135702249383790e+00	3.060570763962047192e+00	6.347974844214065548e+00	6.608961118885159358e-02	3.697483439508774783e+00	7.172812297254077762e+00	6.820647356300576725e+00	8.898558328526327443e+00	8.808199454068170731e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.061537808296122876e+00	2.016665865082389875e+00	3.763595241130996527e+00	6.923133769828218931e+00	2.623777652599719179e-01	3.080041407332362979e+00	7.330887948183859137e+00	5.761978547360004477e+00	1.672841945427953947e+00	3.416984277891780941e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.047897708725392008e+00	6.592719114614854270e+00	8.346366540578639359e+00	8.095166395870286635e+00	3.646509696906936188e-02	2.189876702850908963e+00	8.115027643044808059e+00	4.607966790141017732e+00	8.255008910556666635e+00	7.108111718137299917e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.229085250761412063e+00	5.044125549100114903e+00	9.179739093467565780e+00	8.210294678989004780e+00	4.334330141428810457e-02	8.817092544199162774e+00	9.783245030851359658e+00	4.329342028541599774e+00	1.448774053336970846e+00	6.708871432915542776e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.342010753610957785e+00	6.305746316448178845e+00	4.450085063608675284e+00	3.947631777059699587e+00	3.428902339006230371e-02	5.336092310972744279e+00	9.561913623770955439e+00	5.972438830985498548e+00	3.978508982466848920e+00	1.677312742086696451e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.836636137175189809e+00	2.573659857850014721e+00	9.010667611693218504e+00	6.138987666053507652e+00	6.084474653852919857e-02	7.788849069325603836e+00	1.949799966060551615e+00	1.063232959179785331e+00	6.197194280112834797e+00	1.506419505877440113e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.387261722774850270e+00	7.148076197941677812e+00	4.053606610794960652e+00	8.080330395226967610e+00	7.922391021814313705e-02	2.991857190873026706e+00	8.437740483547671033e+00	2.019359051405710481e+00	2.007823185800310384e+00	6.230373151545325339e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.725905341176902752e+00	8.997998167391001445e+00	4.652331795121591007e+00	1.000563092606529203e+01	5.655458585289047102e-02	8.181154566930979755e+00	6.970979279262583539e+00	9.098457266792021159e+00	7.910434465082006206e+00	2.267815329708821714e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.804634858573040290e+00	2.715213105608779376e+00	3.077710702525423336e+00	9.369326674152491208e+00	2.545410692647729345e-01	7.638178543646696461e+00	6.757834234730394130e+00	1.962784942908352148e+00	7.612653885852673774e-01	3.801062403665046219e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.509325832677214763e+00	1.823036269372726226e+00	6.520493915799779217e+00	4.797952349381024106e+00	8.350505960354728807e-02	4.248268795485554250e+00	2.210362339058020265e+00	7.443333147010976703e+00	3.000328527172480886e+00	1.013439768974010846e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.510594360884584653e+00	1.570431737440657560e+00	9.863516340753291090e+00	2.620217175042253821e+00	6.877334654943298431e-02	5.244196147437982347e+00	6.607353254514942265e+00	9.050401011234347592e+00	6.208107767516941600e+00	2.269246031898757732e+00
